"","X","Tree","NumberOfVariantsInModel","RateOfChange","Repetition","Sample","NumberOfVariantsObserved","loglik_drift","loglik_selectiononestate","loglik_pathways","loglik_pathwaystoone","loglik_unconstrained","phylosigLambda","phylosigK","BayestraitsIndependent_CladeA","BayestraitsDependent_CladeA","BayestraitsIndependent_Forest","BayestraitsDependent_Forest","loglik_pathwaysfromone","BayestraitsMultistate_Free","BayestraitsMultistate_Equal","Pathway_impossible","selection_variant","X.1","BT_dependent_CladeA_better","BT_dependent_Forest_better","chisq_BT_CladeAdependent_better","chisq_BT_Forestdependent_better","BT_CladeAdependent_wronglysupported","BT_Forestdependent_wronglysupported"
"1681",1681,"Latetree",2,1,9,"full",2,NA,NA,NA,NA,NA,0.995568444724113,0.00421279510435647,-77.909536,-77.497258,-147.346679,-128.012888,NA,NA,NA,NA,"Q_onlyandfastInEcology1",1681,0.824556000000001,38.667582,0.935126002767082,8.15942603482611e-08,0,1
"1682",1682,"Latetree",2,1,9,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.995568444724113,0.00421279510435647,-41.771651,-41.637253,-73.821452,-56.38625,NA,NA,NA,NA,NA,1682,0.268795999999995,34.870404,0.991738429652803,4.93896423425788e-07,0,1
"1683",1683,"Latetree",2,1,9,"HalfSample",2,NA,NA,NA,NA,NA,0.984172585147312,0.00379012258000315,-56.949348,-56.45368,-104.663577,-90.301124,NA,NA,NA,NA,NA,1683,0.991336000000004,28.724906,0.911106877056034,8.89050606811548e-06,0,1
"1684",1684,"Latetree",2,1,9,"Rarelost",2,NA,NA,NA,NA,NA,0.995289821440477,0.0036694840694689,-51.506988,-50.882497,-104.647177,-87.414582,NA,NA,NA,NA,NA,1684,1.248982,34.46519,0.869970075367365,5.98174048960232e-07,0,1
"1685",1685,"Latetree",2,1,9,"Frequentlost",2,NA,NA,NA,NA,NA,0.993166214814793,0.00452476743241601,-70.102651,-69.696678,-132.845345,-115.714801,NA,NA,NA,NA,NA,1685,0.811945999999978,34.261088,0.93683939934718,6.58734036651509e-07,0,1
"1686",1686,"Latetree",2,1,9,"Ecologyloss",2,NA,NA,NA,NA,NA,0.989236445946901,0.00729815690539982,-22.048616,-21.754177,-18.717186,-18.717186,NA,NA,NA,NA,NA,1686,0.588878000000001,0,0.964291539388354,1,0,0
"1687",1687,"Latetree",2,1,9,"horizontal10",2,NA,NA,NA,NA,NA,0.965284049434254,0.00130138501358115,-179.927362,-179.836141,-249.364505,-238.092526,NA,NA,NA,NA,NA,1687,0.18244199999998,22.543958,0.99608394062767,0.000156155154228954,0,1
"1688",1688,"Latetree",2,1,9,"horizontalClade10",2,NA,NA,NA,NA,NA,0.994885409055142,0.00508676153118218,-59.515729,-53.615832,-128.952872,-111.205793,NA,NA,NA,NA,NA,1688,11.799794,35.494158,0.0189038340813238,3.67684337088114e-07,1,1
"1689",1689,"Latetree",2,1,9,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.992823110572401,0.0025720153952992,-85.17095,-84.405636,-154.608093,-131.736431,NA,NA,NA,NA,NA,1689,1.53062800000001,45.743324,0.82120260491816,2.7851337902618e-09,0,1
"1690",1690,"Latetree",2,1,9,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.986988979840159,0.00229423507908282,-106.507411,-106.240441,-175.944553,-159.87693,NA,NA,NA,NA,NA,1690,0.533940000000001,32.1352460000001,0.970113914335368,1.79511813824806e-06,0,1
"1691",1691,"Latetree",2,1,10,"full",2,NA,NA,NA,NA,NA,0.993891986597455,0.00383894634689411,-86.866678,-86.131973,-156.30382,-132.809172,NA,NA,NA,NA,"Q_onlyandfastInEcology1",1691,1.46940999999998,46.989296,0.832045934560903,1.53276380476797e-09,0,1
"1692",1692,"Latetree",2,1,10,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.993891986597455,0.00383894634689411,-39.281412,-37.304363,-72.112538,-58.555659,NA,NA,NA,NA,NA,1692,3.954098,27.113758,0.41225365212393,1.88534368467108e-05,0,1
"1693",1693,"Latetree",2,1,10,"HalfSample",2,NA,NA,NA,NA,NA,0.99245930049041,0.00693175541843899,-45.3819,-44.713239,-87.833751,-66.656255,NA,NA,NA,NA,NA,1693,1.337322,42.354992,0.855012242367691,1.40813034565923e-08,0,1
"1694",1694,"Latetree",2,1,10,"Rarelost",2,NA,NA,NA,NA,NA,0.998875059490122,0.0078811316351287,-48.015851,-47.811012,-87.59777,-70.51622,NA,NA,NA,NA,NA,1694,0.409678,34.1631,0.981676895315618,6.89942263765175e-07,0,1
"1695",1695,"Latetree",2,1,10,"Frequentlost",2,NA,NA,NA,NA,NA,0.990378692692776,0.00495592832131246,-71.962901,-71.203335,-132.076257,-108.687121,NA,NA,NA,NA,NA,1695,1.51913200000001,46.778272,0.823247156053287,1.69599168042822e-09,0,1
"1696",1696,"Latetree",2,1,10,"Ecologyloss",2,NA,NA,NA,NA,NA,5.11968892164628e-05,0.00593344551894939,-26.238271,-26.17495,-22.934759,-22.934759,NA,NA,NA,NA,NA,1696,0.126642000000004,0,0.998077878960483,1,0,0
"1697",1697,"Latetree",2,1,10,"horizontal10",2,NA,NA,NA,NA,NA,0.967534734698288,0.00150800170179091,-157.877536,-157.194022,-227.314678,-207.04679,NA,NA,NA,NA,NA,1697,1.367028,40.535776,0.849904979638424,3.3534547139169e-08,0,1
"1698",1698,"Latetree",2,1,10,"horizontalClade10",2,NA,NA,NA,NA,NA,0.992011562606787,0.00391799891439985,-70.427134,-63.355588,-139.864277,-121.120275,NA,NA,NA,NA,NA,1698,14.143092,37.488004,0.00685209412097976,1.42895498878026e-07,1,1
"1699",1699,"Latetree",2,1,10,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.990318148729954,0.0022512799159189,-94.436596,-94.114348,-163.873739,-137.736575,NA,NA,NA,NA,NA,1699,0.644495999999975,52.274328,0.957993121010686,1.20875531806064e-10,0,1
"1700",1700,"Latetree",2,1,10,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.970556405242182,0.00164389247219896,-135.070872,-134.314413,-204.508015,-184.700301,NA,NA,NA,NA,NA,1700,1.51291800000001,39.615428,0.824350768750607,5.19808623922202e-08,0,1
"1701",1701,"Latetree",2,2,1,"full",2,NA,NA,NA,NA,NA,0.99662110016847,0.00637420677379123,-68.32081,-67.785455,-137.757953,-122.757906,NA,NA,NA,NA,"Q_onlyandslowInEcology1",1701,1.07070999999999,30.000094,0.89889110997814,4.89422147165186e-06,0,1
"1702",1702,"Latetree",2,2,1,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.99662110016847,0.00637420677379123,-45.386269,-45.068422,-91.553266,-78.528895,NA,NA,NA,NA,NA,1702,0.635694000000001,26.048742,0.959015870107707,3.09364827779657e-05,0,1
"1703",1703,"Latetree",2,2,1,"HalfSample",2,NA,NA,NA,NA,NA,0.988205787599141,0.00681409635614656,-45.446058,-45.285661,-88.25624,-74.131378,NA,NA,NA,NA,NA,1703,0.320794000000006,28.249724,0.988432610635355,1.11004809684179e-05,0,1
"1704",1704,"Latetree",2,2,1,"Rarelost",2,NA,NA,NA,NA,NA,1.00012165303623,0.0123192178410274,-45.388683,-45.047573,-102.377099,-89.167589,NA,NA,NA,NA,NA,1704,0.682220000000001,26.41902,0.953503321250454,2.6047245319627e-05,0,1
"1705",1705,"Latetree",2,2,1,"Frequentlost",2,NA,NA,NA,NA,NA,0.995709872486892,0.00870040508444014,-58.440685,-57.704389,-101.297946,-84.014445,NA,NA,NA,NA,NA,1705,1.47259200000001,34.567002,0.831485107107857,5.70072705041724e-07,0,1
"1706",1706,"Latetree",2,2,1,"Ecologyloss",2,NA,NA,NA,NA,NA,1.00012165303623,0.0182327540809988,-21.047873,-20.940479,-17.716867,-17.716867,NA,NA,NA,NA,NA,1706,0.214787999999999,0,0.994629977692886,1,0,0
"1707",1707,"Latetree",2,2,1,"horizontal10",2,NA,NA,NA,NA,NA,0.968204184133673,0.00201686836730511,-142.690838,-141.372156,-212.12798,-203.65607,NA,NA,NA,NA,NA,1707,2.63736400000005,16.94382,0.620218726051883,0.00198213759418842,0,1
"1708",1708,"Latetree",2,2,1,"horizontalClade10",2,NA,NA,NA,NA,NA,0.997389349451351,0.00786780475839768,-53.896112,-48.661674,-123.333255,-110.367726,NA,NA,NA,NA,NA,1708,10.468876,25.931058,0.0332284261102174,3.26738033833429e-05,1,1
"1709",1709,"Latetree",2,2,1,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.996554433569532,0.0043365857920517,-68.765741,-67.768422,-138.202884,-118.100578,NA,NA,NA,NA,NA,1709,1.99463800000001,40.204612,0.736745165941548,3.92653386471764e-08,0,1
"1710",1710,"Latetree",2,2,1,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.95548975253362,0.00145135473618507,-137.468262,-135.93588,-206.905404,-192.958557,NA,NA,NA,NA,NA,1710,3.06476400000003,27.893694,0.54704640854104,1.31072292947065e-05,0,1
"1711",1711,"Latetree",2,2,2,"full",2,NA,NA,NA,NA,NA,0.993069876933884,0.00378360176364472,-83.528047,-82.50372,-152.965189,-135.972435,NA,NA,NA,NA,"Q_onlyandslowInEcology1",1711,2.048654,33.985508,0.726810351232389,7.50305876096036e-07,0,1
"1712",1712,"Latetree",2,2,2,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.993069876933884,0.00378360176364472,-47.429107,-46.476272,-92.281679,-76.049437,NA,NA,NA,NA,NA,1712,1.90567,32.464484,0.753103329306728,1.53733549812518e-06,0,1
"1713",1713,"Latetree",2,2,2,"HalfSample",2,NA,NA,NA,NA,NA,0.990042113295203,0.0114452061763403,-52.530657,-52.222485,-93.51185,-82.002408,NA,NA,NA,NA,NA,1713,0.616343999999998,23.018884,0.96123029556039,0.000125530941892937,0,1
"1714",1714,"Latetree",2,2,2,"Rarelost",2,NA,NA,NA,NA,NA,0.995340006208039,0.0051887147536685,-50.887701,-50.241185,-97.9282,-84.826088,NA,NA,NA,NA,NA,1714,1.293032,26.204224,0.862556642619908,2.87812211585692e-05,0,1
"1715",1715,"Latetree",2,2,2,"Frequentlost",2,NA,NA,NA,NA,NA,0.991480795404473,0.00652113069234637,-67.571107,-66.506925,-125.259872,-110.761672,NA,NA,NA,NA,NA,1715,2.128364,28.9964,0.712163344126765,7.83056328002019e-06,0,1
"1716",1716,"Latetree",2,2,2,"Ecologyloss",2,NA,NA,NA,NA,NA,7.55330839783202e-05,0.00287608066234329,-30.258211,-29.871204,-26.953178,-26.953178,NA,NA,NA,NA,NA,1716,0.774014000000001,0,0.94189750899527,1,0,0
"1717",1717,"Latetree",2,2,2,"horizontal10",2,NA,NA,NA,NA,NA,0.959383580502118,0.00150255036221982,-162.057928,-162.00722,-231.49507,-221.290765,NA,NA,NA,NA,NA,1717,0.101416000000029,20.40861,0.998756995825701,0.000414678548190106,0,1
"1718",1718,"Latetree",2,2,2,"horizontalClade10",2,NA,NA,NA,NA,NA,0.993011121209911,0.00448634806873374,-66.836095,-60.171867,-136.273238,-119.699841,NA,NA,NA,NA,NA,1718,13.328456,33.146794,0.00977757079951258,1.11460466600821e-06,1,1
"1719",1719,"Latetree",2,2,2,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.994328121319349,0.00279880311556835,-80.145505,-79.026845,-149.582648,-128.492256,NA,NA,NA,NA,NA,1719,2.23732000000001,42.180784,0.692202880353467,1.53025059290712e-08,0,1
"1720",1720,"Latetree",2,2,2,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.966908908846889,0.00137434883130247,-151.839946,-151.648748,-221.277088,-208.889414,NA,NA,NA,NA,NA,1720,0.382395999999972,24.775348,0.983892656706963,5.58221637783074e-05,0,1
"1721",1721,"Latetree",2,2,3,"full",2,NA,NA,NA,NA,NA,0.99612043908327,0.00452781025432909,-79.182745,-78.082815,-148.619888,-130.08224,NA,NA,NA,NA,"Q_onlyandslowInEcology1",1721,2.19986,37.075296,0.699054906920948,1.73809714842932e-07,0,1
"1722",1722,"Latetree",2,2,3,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.99612043908327,0.00452781025432909,-49.562093,-49.423053,-78.503336,-65.700183,NA,NA,NA,NA,NA,1722,0.278079999999989,25.606306,0.991184885346715,3.79874029059479e-05,0,1
"1723",1723,"Latetree",2,2,3,"HalfSample",2,NA,NA,NA,NA,NA,1.00012165303623,0.0238830962427318,-35.782019,-35.085172,-68.642308,-58.08068,NA,NA,NA,NA,NA,1723,1.393694,21.123256,0.8452902859785,0.000299338261031679,0,1
"1724",1724,"Latetree",2,2,3,"Rarelost",2,NA,NA,NA,NA,NA,0.996772260875496,0.00466994541479366,-51.560119,-51.428266,-103.72714,-88.09641,NA,NA,NA,NA,NA,1724,0.263705999999999,31.26146,0.992035002731058,2.70751907949229e-06,0,1
"1725",1725,"Latetree",2,2,3,"Frequentlost",2,NA,NA,NA,NA,NA,0.988647138283251,0.00498411109860335,-71.256717,-70.077122,-130.938055,-115.437137,NA,NA,NA,NA,NA,1725,2.35918999999998,31.001836,0.670014503192982,3.05875684525336e-06,0,1
"1726",1726,"Latetree",2,2,3,"Ecologyloss",2,NA,NA,NA,NA,NA,0.982804113523117,0.00797338598531035,-26.566775,-26.217474,-23.697769,-23.697769,NA,NA,NA,NA,NA,1726,0.698602000000001,0,0.951501211094035,1,0,0
"1727",1727,"Latetree",2,2,3,"horizontal10",2,NA,NA,NA,NA,NA,0.973250999080976,0.00187005758931795,-132.665819,-131.154442,-202.102961,-186.654777,NA,NA,NA,NA,NA,1727,3.02275400000002,30.896368,0.554024820048042,3.21408152936797e-06,0,1
"1728",1728,"Latetree",2,2,3,"horizontalClade10",2,NA,NA,NA,NA,NA,0.991968227801437,0.00446654878094956,-66.930653,-60.288499,-136.367795,-119.678779,NA,NA,NA,NA,NA,1728,13.284308,33.378032,0.00996701139837941,9.99438597548696e-07,1,1
"1729",1729,"Latetree",2,2,3,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.995119784052487,0.00269705878729486,-79.92824,-79.099675,-149.365383,-126.963284,NA,NA,NA,NA,NA,1729,1.65713,44.804198,0.79848947389595,4.36663438740936e-09,0,1
"1730",1730,"Latetree",2,2,3,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.975604031029004,0.00170214851769766,-128.273166,-127.267647,-197.710309,-184.767516,NA,NA,NA,NA,NA,1730,2.01103800000001,25.885586,0.733728565985737,3.33707678239481e-05,0,1
"1731",1731,"Latetree",2,2,4,"full",2,NA,NA,NA,NA,NA,0.994290362073377,0.00373922539786765,-78.974355,-77.962977,-148.411498,-129.281896,NA,NA,NA,NA,"Q_onlyandslowInEcology1",1731,2.02275600000002,38.259204,0.731573239862562,9.90728368233107e-08,0,1
"1732",1732,"Latetree",2,2,4,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.994290362073377,0.00373922539786765,-42.649034,-42.012096,-77.43212,-65.73866,NA,NA,NA,NA,NA,1732,1.273876,23.38692,0.865792006526245,0.00010596803141083,0,1
"1733",1733,"Latetree",2,2,4,"HalfSample",2,NA,NA,NA,NA,NA,0.989569957905561,0.00592989854817407,-53.677379,-52.621098,-87.742584,-75.229944,NA,NA,NA,NA,NA,1733,2.112562,25.02528,0.715064887545274,4.97244170729605e-05,0,1
"1734",1734,"Latetree",2,2,4,"Rarelost",2,NA,NA,NA,NA,NA,0.993682319800326,0.00309905211813119,-57.32813,-56.466212,-112.170446,-95.266612,NA,NA,NA,NA,NA,1734,1.72383600000001,33.807668,0.786383367317496,8.16026407668424e-07,0,1
"1735",1735,"Latetree",2,2,4,"Frequentlost",2,NA,NA,NA,NA,NA,0.99647455969486,0.0106499037484746,-59.462669,-58.475615,-104.59075,-86.007261,NA,NA,NA,NA,NA,1735,1.974108,37.166978,0.740521315690292,1.66411502244834e-07,0,1
"1736",1736,"Latetree",2,2,4,"Ecologyloss",2,NA,NA,NA,NA,NA,0.997377719592562,0.0142592886997432,-20.852205,-20.574043,-17.517695,-17.517695,NA,NA,NA,NA,NA,1736,0.556324000000004,0,0.967791225101897,1,0,0
"1737",1737,"Latetree",2,2,4,"horizontal10",2,NA,NA,NA,NA,NA,0.965202101954269,0.00136676438571605,-165.950841,-164.627603,-235.387984,-223.449001,NA,NA,NA,NA,NA,1737,2.64647600000001,23.877966,0.61861257069526,8.45017505266554e-05,0,1
"1738",1738,"Latetree",2,2,4,"horizontalClade10",2,NA,NA,NA,NA,NA,0.991653872071801,0.00350420718498502,-66.685217,-60.19365,-136.122359,-118.949406,NA,NA,NA,NA,NA,1738,12.983134,34.345906,0.0113584989163007,6.32858733085051e-07,1,1
"1739",1739,"Latetree",2,2,4,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.993740756360137,0.00297138915056731,-74.773853,-73.647869,-144.210996,-117.950457,NA,NA,NA,NA,NA,1739,2.25196800000001,52.521078,0.68952712254688,1.07331477039452e-10,0,1
"1740",1740,"Latetree",2,2,4,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.982559770353669,0.00207836151544807,-122.809221,-121.993831,-192.246364,-179.123778,NA,NA,NA,NA,NA,1740,1.63077999999999,26.245172,0.803249680028234,2.82388846863935e-05,0,1
"1741",1741,"Latetree",2,2,5,"full",2,NA,NA,NA,NA,NA,0.99626230740135,0.00565532485516826,-67.451792,-66.924362,-136.888935,-119.070437,NA,NA,NA,NA,"Q_onlyandslowInEcology1",1741,1.05485999999999,35.636996,0.901366426382477,3.4364466028336e-07,0,1
"1742",1742,"Latetree",2,2,5,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.99626230740135,0.00565532485516826,-32.576151,-32.219435,-66.905454,-56.368078,NA,NA,NA,NA,NA,1742,0.713432000000012,21.074752,0.949662209809743,0.000306043243370802,0,1
"1743",1743,"Latetree",2,2,5,"HalfSample",2,NA,NA,NA,NA,NA,0.991802304218238,0.0096848161645553,-45.557197,-45.013275,-79.85816,-64.34823,NA,NA,NA,NA,NA,1743,1.087844,31.01986,0.896196064634809,3.032970723571e-06,0,1
"1744",1744,"Latetree",2,2,5,"Rarelost",2,NA,NA,NA,NA,NA,0.992668814686312,0.00352769072235666,-62.102377,-60.95325,-128.357139,-111.012248,NA,NA,NA,NA,NA,1744,2.298254,34.689782,0.681086959718578,5.37928662058818e-07,0,1
"1745",1745,"Latetree",2,2,5,"Frequentlost",2,NA,NA,NA,NA,NA,0.995775930213111,0.010404437606029,-50.391241,-49.958377,-106.08127,-91.531331,NA,NA,NA,NA,NA,1745,0.865728000000004,29.099878,0.929425373785543,7.46054355194037e-06,0,1
"1746",1746,"Latetree",2,2,5,"Ecologyloss",2,NA,NA,NA,NA,NA,0.994712230474597,0.0100192322761958,-22.297028,-22.103694,-18.96638,-18.96638,NA,NA,NA,NA,NA,1746,0.386668,0,0.98355381028791,1,0,0
"1747",1747,"Latetree",2,2,5,"horizontal10",2,NA,NA,NA,NA,NA,0.984029692977001,0.00173842619752329,-147.972097,-147.88148,-217.409239,-207.491375,NA,NA,NA,NA,NA,1747,0.181233999999961,19.835728,0.996134083110028,0.000538101338932728,0,1
"1748",1748,"Latetree",2,2,5,"horizontalClade10",2,NA,NA,NA,NA,NA,0.994682111802798,0.00504991243140923,-55.309548,-50.094745,-124.746691,-108.683058,NA,NA,NA,NA,NA,1748,10.429606,32.127266,0.0337805875932374,1.80187363463258e-06,1,1
"1749",1749,"Latetree",2,2,5,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.993464172120062,0.00322493888291947,-72.869959,-71.896182,-142.307102,-118.17471,NA,NA,NA,NA,NA,1749,1.947554,48.264784,0.745404664709269,8.31130386735879e-10,0,1
"1750",1750,"Latetree",2,2,5,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.969291176034131,0.00154662490129393,-139.405611,-139.233757,-208.842753,-197.55303,NA,NA,NA,NA,NA,1750,0.343707999999992,22.579446,0.986820727303363,0.00015363058817297,0,1
"1751",1751,"Latetree",2,2,6,"full",2,NA,NA,NA,NA,NA,0.997668664728798,0.00577222817806291,-68.491972,-68.280017,-137.929115,-118.203184,NA,NA,NA,NA,"Q_onlyandslowInEcology1",1751,0.423910000000006,39.451862,0.980472930328358,5.61889691441664e-08,0,1
"1752",1752,"Latetree",2,2,6,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.997668664728798,0.00577222817806291,-45.153839,-45.063874,-90.227338,-74.615145,NA,NA,NA,NA,NA,1752,0.179929999999999,31.224386,0.996187870319458,2.75510209990504e-06,0,1
"1753",1753,"Latetree",2,2,6,"HalfSample",2,NA,NA,NA,NA,NA,0.996857996473923,0.00866269496018211,-43.9939,-43.827561,-86.200809,-71.633941,NA,NA,NA,NA,NA,1753,0.332677999999987,29.133736,0.987608201802946,7.34329291107727e-06,0,1
"1754",1754,"Latetree",2,2,6,"Rarelost",2,NA,NA,NA,NA,NA,0.997823365115728,0.00791616641104788,-44.888718,-43.522146,-93.393952,-76.25857,NA,NA,NA,NA,NA,1754,2.733144,34.270764,0.603427423244178,6.55729708087804e-07,0,1
"1755",1755,"Latetree",2,2,6,"Frequentlost",2,NA,NA,NA,NA,NA,0.99247518027054,0.00632006156679117,-63.606539,-63.311766,-120.653133,-102.35179,NA,NA,NA,NA,NA,1755,0.589545999999999,36.602686,0.964218249799981,2.17477960862134e-07,0,1
"1756",1756,"Latetree",2,2,6,"Ecologyloss",2,NA,NA,NA,NA,NA,1.00012165303623,0.0254964652633966,-16.192734,-15.760467,-12.877885,-12.877885,NA,NA,NA,NA,NA,1756,0.864534000000003,0,0.929592931866073,1,0,0
"1757",1757,"Latetree",2,2,6,"horizontal10",2,NA,NA,NA,NA,NA,0.976519836238816,0.0015803913004867,-148.565039,-148.52829,-218.002181,-204.33462,NA,NA,NA,NA,NA,1757,0.0734980000000292,27.335122,0.999341072779153,1.70063682801702e-05,0,1
"1758",1758,"Latetree",2,2,6,"horizontalClade10",2,NA,NA,NA,NA,NA,0.997769550818437,0.00685209999344575,-50.144555,-45.499144,-119.581698,-102.603214,NA,NA,NA,NA,NA,1758,9.29082199999999,33.956968,0.0542274523818912,7.60485881268202e-07,0,1
"1759",1759,"Latetree",2,2,6,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.995094117304491,0.00317539354868722,-75.373347,-74.68883,-144.81049,-120.692116,NA,NA,NA,NA,NA,1759,1.369034,48.236748,0.84955879907224,8.42393044209189e-10,0,1
"1760",1760,"Latetree",2,2,6,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.98245170084011,0.00176523761152802,-117.600841,-117.578229,-187.037983,-169.331623,NA,NA,NA,NA,NA,1760,0.0452240000000188,35.41272,0.999748170103046,3.82133265364182e-07,0,1
"1761",1761,"Latetree",2,2,7,"full",2,NA,NA,NA,NA,NA,0.990792377721408,0.00378780138341029,-83.989898,-83.650074,-153.42704,-137.179603,NA,NA,NA,NA,"Q_onlyandslowInEcology1",1761,0.679647999999986,32.494874,0.953814817561166,1.51548741100793e-06,0,1
"1762",1762,"Latetree",2,2,7,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.990792377721408,0.00378780138341029,-55.279585,-54.650276,-102.725308,-88.306942,NA,NA,NA,NA,NA,1762,1.258618,28.836732,0.868356441743883,8.4376510157691e-06,0,1
"1763",1763,"Latetree",2,2,7,"HalfSample",2,NA,NA,NA,NA,NA,0.990088093008174,0.00532290981106697,-49.839146,-49.031172,-93.972714,-82.472415,NA,NA,NA,NA,NA,1763,1.615948,23.000598,0.805922964437434,0.000126591342410221,0,1
"1764",1764,"Latetree",2,2,7,"Rarelost",2,NA,NA,NA,NA,NA,0.99275725206032,0.00453558884948413,-57.528547,-56.646394,-111.197171,-97.94421,NA,NA,NA,NA,NA,1764,1.764306,26.505922,0.779005895076206,2.50159652881443e-05,0,1
"1765",1765,"Latetree",2,2,7,"Frequentlost",2,NA,NA,NA,NA,NA,0.991486528573307,0.00667439152035763,-63.607217,-63.228986,-111.197178,-95.701123,NA,NA,NA,NA,NA,1765,0.756461999999999,30.99211,0.94418778559141,3.07276196309658e-06,0,1
"1766",1766,"Latetree",2,2,7,"Ecologyloss",2,NA,NA,NA,NA,NA,0.00477311698611967,0.00246029386185796,-34.254911,-34.017869,-30.925113,-30.925113,NA,NA,NA,NA,NA,1766,0.474084000000005,0,0.975974369127555,1,0,0
"1767",1767,"Latetree",2,2,7,"horizontal10",2,NA,NA,NA,NA,NA,0.98100307062226,0.00245826342103273,-117.123026,-116.570034,-186.560168,-173.335616,NA,NA,NA,NA,NA,1767,1.10598399999998,26.449104,0.893321619111025,2.56855363010011e-05,0,1
"1768",1768,"Latetree",2,2,7,"horizontalClade10",2,NA,NA,NA,NA,NA,0.990634594722336,0.00417442741545756,-65.148212,-59.163008,-134.585354,-119.989052,NA,NA,NA,NA,NA,1768,11.970408,29.192604,0.0175726809385833,7.14378246324809e-06,1,1
"1769",1769,"Latetree",2,2,7,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.992317595527779,0.00331830974501785,-73.962903,-72.865799,-143.400045,-121.186082,NA,NA,NA,NA,NA,1769,2.194208,44.427926,0.70008980826204,5.22814636028102e-09,0,1
"1770",1770,"Latetree",2,2,7,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.961248968418019,0.00160355029989408,-145.100972,-144.97959,-214.538114,-202.091937,NA,NA,NA,NA,NA,1770,0.242764000000022,24.892354,0.993203057632851,5.28801686952018e-05,0,1
"1771",1771,"Latetree",2,2,8,"full",2,NA,NA,NA,NA,NA,0.997081569245752,0.00576361202943293,-68.386195,-68.161166,-137.823338,-120.751544,NA,NA,NA,NA,"Q_onlyandslowInEcology1",1771,0.450058000000013,34.143588,0.978177157401688,6.96330369920339e-07,0,1
"1772",1772,"Latetree",2,2,8,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.997081569245752,0.00576361202943293,-32.592815,-32.361431,-71.404157,-62.912502,NA,NA,NA,NA,NA,1772,0.462767999999997,16.98331,0.977022829834525,0.00194743528902974,0,1
"1773",1773,"Latetree",2,2,8,"HalfSample",2,NA,NA,NA,NA,NA,0.996098894785809,0.00733083562359637,-39.39884,-39.143219,-79.841267,-69.23668,NA,NA,NA,NA,NA,1773,0.511241999999996,21.209174,0.972397381775341,0.00028781675461953,0,1
"1774",1774,"Latetree",2,2,8,"Rarelost",2,NA,NA,NA,NA,NA,0.995243239980955,0.00427508977529585,-50.764278,-50.138109,-111.580942,-98.082037,NA,NA,NA,NA,NA,1774,1.25233799999999,26.99781,0.86940860900787,1.98991832325301e-05,0,1
"1775",1775,"Latetree",2,2,8,"Frequentlost",2,NA,NA,NA,NA,NA,0.995323318784681,0.00807188556199851,-59.713491,-59.568478,-111.157989,-95.101774,NA,NA,NA,NA,NA,1775,0.290025999999997,32.11243,0.990448894982281,1.81450047853637e-06,0,1
"1776",1776,"Latetree",2,2,8,"Ecologyloss",2,NA,NA,NA,NA,NA,0.990586861098546,0.0108181937521957,-26.088132,-25.909752,-22.761881,-22.761881,NA,NA,NA,NA,NA,1776,0.356760000000001,0,0.985861514426994,1,0,0
"1777",1777,"Latetree",2,2,8,"horizontal10",2,NA,NA,NA,NA,NA,0.961010955753146,0.00148283496072996,-168.927862,-168.728881,-238.365005,-227.479644,NA,NA,NA,NA,NA,1777,0.397962000000007,21.770722,0.982643420705831,0.000222617940924041,0,1
"1778",1778,"Latetree",2,2,8,"horizontalClade10",2,NA,NA,NA,NA,NA,0.996753978105954,0.0067461720647161,-50.02035,-45.385208,-119.457492,-105.64933,NA,NA,NA,NA,NA,1778,9.270284,27.616324,0.0546875252483283,1.49173814479875e-05,0,1
