"","X","Tree","NumberOfVariantsInModel","RateOfChange","Repetition","Sample","NumberOfVariantsObserved","loglik_drift","loglik_selectiononestate","loglik_pathways","loglik_pathwaystoone","loglik_unconstrained","phylosigLambda","phylosigK","BayestraitsIndependent_CladeA","BayestraitsDependent_CladeA","BayestraitsIndependent_Forest","BayestraitsDependent_Forest","loglik_pathwaysfromone","BayestraitsMultistate_Free","BayestraitsMultistate_Equal","Pathway_impossible","selection_variant","X.1","BT_dependent_CladeA_better","BT_dependent_Forest_better","chisq_BT_CladeAdependent_better","chisq_BT_Forestdependent_better","BT_CladeAdependent_wronglysupported","BT_Forestdependent_wronglysupported"
"866",866,"Onetree",2,3,8,"Ecologyloss",2,NA,NA,NA,NA,NA,0.999933893038648,0.705881005459171,-123.584872,-122.727466,-36.032154,-36.032155,NA,NA,NA,NA,NA,866,1.71481199999999,-2.00000000916134e-06,0.78802527928848,1,0,0
"867",867,"Onetree",2,3,8,"horizontal10",2,NA,NA,NA,NA,NA,0.735062873146558,0.319778352638102,-321.442902,-352.698055,-300.040197,-297.500226,NA,NA,NA,NA,NA,867,-62.510306,5.07994199999996,1,0.279192864609074,0,0
"868",868,"Onetree",2,3,8,"horizontalClade10",2,NA,NA,NA,NA,NA,0.999933893038648,1.00980086640272,-104.40928,-89.601181,NA,-241.30943,NA,NA,NA,NA,NA,868,29.616198,NA,5.85873647418467e-06,NA,1,NA
"869",869,"Onetree",2,3,8,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.910456956899775,0.351236318717036,NA,-278.247978,-206.198404,-219.960322,NA,NA,NA,NA,NA,869,NA,-27.523836,NA,1,NA,0
"870",870,"Onetree",2,3,8,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.939940061757194,0.392990300580693,-322.521071,NA,-269.579077,NA,NA,NA,NA,NA,NA,870,NA,NA,NA,NA,NA,NA
"871",871,"Onetree",2,3,9,"full",2,NA,NA,NA,NA,NA,0.999933893038648,1.95629641480175,NA,-392.35127,NA,-336.664404,NA,NA,NA,NA,"Q_moreandslowInEcology1",871,NA,NA,NA,NA,NA,NA
"872",872,"Onetree",2,3,9,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.95629641480175,-84.892213,-119.325506,-136.874496,-140.640494,NA,NA,NA,NA,NA,872,-68.866586,-7.53199599999999,1,1,0,0
"873",873,"Onetree",2,3,9,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.27423480656757,-197.533376,-197.190062,-135.727188,-163.865113,NA,NA,NA,NA,NA,873,0.686627999999985,-56.27585,0.952967665692447,1,0,0
"874",874,"Onetree",2,3,9,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,1.26672447761909,NA,-289.11267,-236.291252,-232.520046,NA,NA,NA,NA,NA,874,NA,7.54241199999996,NA,0.109853579332093,NA,0
"875",875,"Onetree",2,3,9,"Frequentlost",2,NA,NA,NA,NA,NA,0.999933893038648,1.63998717286108,NA,-252.188101,NA,-227.479104,NA,NA,NA,NA,NA,875,NA,NA,NA,NA,NA,NA
"876",876,"Onetree",2,3,9,"Ecologyloss",2,NA,NA,NA,NA,NA,0.999933893038648,1.10707220148258,-124.677209,-106.269891,-76.462435,-37.494139,NA,NA,NA,NA,NA,876,36.814636,77.936592,1.96683934805542e-07,4.44089209850063e-16,1,1
"877",877,"Onetree",2,3,9,"horizontal10",2,NA,NA,NA,NA,NA,0.961370914944888,0.560585177725503,-402.188024,-400.191154,NA,-344.475737,NA,NA,NA,NA,NA,877,3.99374,NA,0.406853711515475,NA,0,NA
"878",878,"Onetree",2,3,9,"horizontalClade10",2,NA,NA,NA,NA,NA,0.999933893038648,2.31037407294719,-176.66574,-134.905383,NA,-304.812473,NA,NA,NA,NA,NA,878,83.520714,NA,0,NA,1,NA
"879",879,"Onetree",2,3,9,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.951539374100664,0.575999405057193,NA,-379.134543,NA,-318.487016,NA,NA,NA,NA,NA,879,NA,NA,NA,NA,NA,NA
"880",880,"Onetree",2,3,9,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.925504371470497,0.490993337520608,NA,-395.474268,NA,-340.995613,NA,NA,NA,NA,NA,880,NA,NA,NA,NA,NA,NA
"881",881,"Onetree",2,3,10,"full",2,NA,NA,NA,NA,NA,0.999933893038648,2.36552126639253,-159.104273,-131.76419,-204.529263,-207.311253,NA,NA,NA,NA,"Q_moreandslowInEcology1",881,54.680166,-5.56398000000002,3.7910008465758e-11,1,1,0
"882",882,"Onetree",2,3,10,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999933893038648,2.36552126639253,-145.198262,-133.763232,-101.323197,-99.402587,NA,NA,NA,NA,NA,882,22.87006,3.84121999999999,0.000134423874204259,0.427920648441146,1,0
"883",883,"Onetree",2,3,10,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,0.862438790241958,-171.237585,-157.838052,-136.47367,-102.198972,NA,NA,NA,NA,NA,883,26.799066,68.549396,2.1827558732701e-05,4.59632332194815e-14,1,1
"884",884,"Onetree",2,3,10,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,1.95603776300959,-221.681912,-256.305882,-161.057983,-155.979988,NA,NA,NA,NA,NA,884,-69.24794,10.15599,1,0.0378804501125123,0,1
"885",885,"Onetree",2,3,10,"Frequentlost",2,NA,NA,NA,NA,NA,0.999933893038648,1.59565338784545,-251.652406,-229.852938,-164.204228,-164.473149,NA,NA,NA,NA,NA,885,43.598936,-0.537842000000012,7.77205833024652e-09,1,1,0
"886",886,"Onetree",2,3,10,"Ecologyloss",2,NA,NA,NA,NA,NA,0.999933893038648,0.871678635781812,-110.210111,-117.260926,-33.644966,-33.512886,NA,NA,NA,NA,NA,886,-14.10163,0.26415999999999,1,0.992008749834958,0,0
"887",887,"Onetree",2,3,10,"horizontal10",2,NA,NA,NA,NA,NA,0.996991187031525,0.832325574513005,NA,-356.047739,-320.897672,NA,NA,NA,NA,NA,NA,887,NA,NA,NA,NA,NA,NA
"888",888,"Onetree",2,3,10,"horizontalClade10",2,NA,NA,NA,NA,NA,0.82523301171507,1.10162961143622,NA,-295.612119,-245.345204,-243.324968,NA,NA,NA,NA,NA,888,NA,4.04047199999997,NA,0.400556268796727,NA,0
"889",889,"Onetree",2,3,10,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.979556072446526,0.563706352076871,-275.701846,-308.586292,NA,-268.700143,NA,NA,NA,NA,NA,889,-65.7688920000001,NA,1,NA,0,NA
"890",890,"Onetree",2,3,10,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.90885250379812,0.949885418612298,NA,-332.22854,-297.218136,NA,NA,NA,NA,NA,NA,890,NA,NA,NA,NA,NA,NA
"891",891,"Onetree",4,1,1,"full",2,NA,NA,NA,NA,NA,0.999933893038648,0.843880042512922,NA,-257.936668,-129.195186,-126.815202,NA,NA,NA,NA,"Q_moreandfastInEcology1",891,NA,4.75996800000001,NA,0.312824476327298,NA,0
"892",892,"Onetree",4,1,1,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999933893038648,0.843880042512922,-35.777277,-31.48273,-65.001329,-85.043616,NA,NA,NA,NA,NA,892,8.589094,-40.084574,0.0722321835390425,1,0,0
"893",893,"Onetree",4,1,1,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,0.80127087203728,-37.309556,-32.485194,-70.731581,-69.201962,NA,NA,NA,NA,NA,893,9.648724,3.05923800000002,0.0467793910865848,0.547961471774726,1,0
"894",894,"Onetree",4,1,1,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,0.552257455711468,-238.001401,-231.419874,-172.853059,-189.17432,NA,NA,NA,NA,NA,894,13.163054,-32.642522,0.0105059620419266,1,1,0
"895",895,"Onetree",4,1,1,"Frequentlost",2,NA,NA,NA,NA,NA,0.999933893038648,1.14349983701745,-158.686233,-150.26049,-97.702821,-127.6402,NA,NA,NA,NA,NA,895,16.851486,-59.874758,0.00206567457155116,1,1,0
"896",896,"Onetree",4,1,1,"Ecologyloss",2,NA,NA,NA,NA,NA,0.999933893038648,1.04762286927951,-115.636482,-109.231522,-11.664938,-13.358613,NA,NA,NA,NA,NA,896,12.80992,-3.38735,0.0122428895666786,1,1,0
"897",897,"Onetree",4,1,1,"horizontal10",2,NA,NA,NA,NA,NA,0.664792890570876,0.23077550956993,-310.43701,-314.991059,-257.495016,NA,NA,NA,NA,NA,NA,897,-9.10809800000004,NA,1,NA,0,NA
"898",898,"Onetree",4,1,1,"horizontalClade10",2,NA,NA,NA,NA,NA,0.999933893038648,0.764027504636039,-209.605202,NA,-155.603242,-163.878972,NA,NA,NA,NA,NA,898,NA,-16.55146,NA,1,NA,0
"899",899,"Onetree",4,1,1,"horizontalEcology10",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.161822673366038,-206.858588,-206.396812,-153.916673,-152.246495,NA,NA,NA,NA,NA,899,0.923551999999972,3.34035599999999,0.921157852241552,0.502563708930863,0,0
"900",900,"Onetree",4,1,1,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.950541594412746,0.432475738050393,-240.545109,NA,-212.849825,NA,NA,NA,NA,NA,NA,900,NA,NA,NA,NA,NA,NA
"901",901,"Onetree",4,1,2,"full",2,NA,NA,NA,NA,NA,0.999933893038648,2.11151210911186,-205.527786,NA,-346.463711,-342.738143,NA,NA,NA,NA,"Q_moreandfastInEcology1",901,NA,7.45113600000002,NA,0.113883391617076,NA,0
"902",902,"Onetree",4,1,2,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999933893038648,2.11151210911186,-90.389038,-125.089515,-115.317068,-145.801915,NA,NA,NA,NA,NA,902,-69.400954,-60.969694,1,1,0,0
"903",903,"Onetree",4,1,2,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,2.65856936523648,-199.030912,NA,-97.984144,-105.391366,NA,NA,NA,NA,NA,903,NA,-14.814444,NA,1,NA,0
"904",904,"Onetree",4,1,2,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,1.77850828454151,-139.979782,NA,-260.868998,NA,NA,NA,NA,NA,NA,904,NA,NA,NA,NA,NA,NA
"905",905,"Onetree",4,1,2,"Frequentlost",2,NA,NA,NA,NA,NA,0.999933893038648,2.79561668481503,-181.469968,NA,-240.456596,-237.965653,NA,NA,NA,NA,NA,905,NA,4.98188599999997,NA,0.289161159863526,NA,0
"906",906,"Onetree",4,1,2,"Ecologyloss",2,NA,NA,NA,NA,NA,0.999933893038648,1.49300101376393,-105.569735,NA,-26.236158,-75.436634,NA,NA,NA,NA,NA,906,NA,-98.400952,NA,1,NA,0
"907",907,"Onetree",4,1,2,"horizontal10",2,NA,NA,NA,NA,NA,0.937724926494125,0.748373518503175,NA,-314.964386,NA,-346.879938,NA,NA,NA,NA,NA,907,NA,NA,NA,NA,NA,NA
"908",908,"Onetree",4,1,2,"horizontalClade10",2,NA,NA,NA,NA,NA,0.749854626125231,0.429817738367253,NA,-318.692772,-237.243227,-255.514806,NA,NA,NA,NA,NA,908,NA,-36.543158,NA,1,NA,0
"909",909,"Onetree",4,1,2,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.834351413807104,0.613464785026539,-290.396592,NA,NA,-332.706283,NA,NA,NA,NA,NA,909,NA,NA,NA,NA,NA,NA
"910",910,"Onetree",4,1,2,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.802502398910166,0.534325371080893,-311.48945,-326.24919,NA,-344.917979,NA,NA,NA,NA,NA,910,-29.51948,NA,1,NA,0,NA
"911",911,"Onetree",4,1,3,"full",2,NA,NA,NA,NA,NA,0.999933893038648,1.91916703181148,-150.388763,-190.553921,NA,-289.748662,NA,NA,NA,NA,"Q_moreandfastInEcology1",911,-80.330316,NA,1,NA,0,NA
"912",912,"Onetree",4,1,3,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.91916703181148,-65.015874,-84.184216,-118.008775,-117.219727,NA,NA,NA,NA,NA,912,-38.336684,1.57809599999999,1,0.81272346788131,0,0
"913",913,"Onetree",4,1,3,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.76547116175286,-80.171416,-56.280834,-103.943674,-151.215666,NA,NA,NA,NA,NA,913,47.781164,-94.543984,1.04830366609576e-09,1,1,0
"914",914,"Onetree",4,1,3,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,1.44360955020877,NA,-256.523446,NA,-243.15969,NA,NA,NA,NA,NA,914,NA,NA,NA,NA,NA,NA
"915",915,"Onetree",4,1,3,"Frequentlost",2,NA,NA,NA,NA,NA,0.999933893038648,1.89580235831856,-162.310677,-207.585236,-207.163102,-169.143504,NA,NA,NA,NA,NA,915,-90.549118,76.039196,1,1.22124532708767e-15,0,1
"916",916,"Onetree",4,1,3,"Ecologyloss",2,NA,NA,NA,NA,NA,0.999933893038648,1.41315218403424,-95.71147,-133.83801,-57.720078,-57.720078,NA,NA,NA,NA,NA,916,-76.25308,0,1,1,0,0
"917",917,"Onetree",4,1,3,"horizontal10",2,NA,NA,NA,NA,NA,0.815893081533546,0.414672743309976,NA,-344.64058,-316.467877,-314.885393,NA,NA,NA,NA,NA,917,NA,3.16496799999993,NA,0.530607727568243,NA,0
"918",918,"Onetree",4,1,3,"horizontalClade10",2,NA,NA,NA,NA,NA,0.682570935125614,0.252054444120834,-277.107638,NA,-231.320674,NA,NA,NA,NA,NA,NA,918,NA,NA,NA,NA,NA,NA
"919",919,"Onetree",4,1,3,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.891027972930704,0.376954045590312,-268.815608,-242.378415,-215.87373,-261.851832,NA,NA,NA,NA,NA,919,52.874386,-91.956204,9.0534246766083e-11,1,1,0
"920",920,"Onetree",4,1,3,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.925757540623218,0.548616303241857,NA,-312.875636,NA,-290.87284,NA,NA,NA,NA,NA,920,NA,NA,NA,NA,NA,NA
"921",921,"Onetree",4,1,4,"full",2,NA,NA,NA,NA,NA,0.999933893038648,1.82290994239268,-241.277014,-191.669102,NA,-298.46021,NA,NA,NA,NA,"Q_moreandfastInEcology1",921,99.215824,NA,0,NA,1,NA
"922",922,"Onetree",4,1,4,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.82290994239268,-70.650469,-49.891848,-107.317804,-87.476538,NA,NA,NA,NA,NA,922,41.517242,39.682532,2.10027815139568e-08,5.03467868506746e-08,1,1
"923",923,"Onetree",4,1,4,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.62172186797631,-175.773617,-147.744204,-110.366489,-151.424918,NA,NA,NA,NA,NA,923,56.058826,-82.116858,1.9490298264202e-11,1,1,0
"924",924,"Onetree",4,1,4,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,1.06801841132736,-257.343769,NA,-175.777052,-149.303655,NA,NA,NA,NA,NA,924,NA,52.946794,NA,8.7430285233836e-11,NA,1
"925",925,"Onetree",4,1,4,"Frequentlost",2,NA,NA,NA,NA,NA,0.999933893038648,1.90082150060527,-232.808059,NA,-113.643677,-108.386513,NA,NA,NA,NA,NA,925,NA,10.514328,NA,0.0326001968369911,NA,1
"926",926,"Onetree",4,1,4,"Ecologyloss",2,NA,NA,NA,NA,NA,0.999933893038648,1.36020990290927,-136.831404,NA,-27.078514,-44.852657,NA,NA,NA,NA,NA,926,NA,-35.548286,NA,1,NA,0
"927",927,"Onetree",4,1,4,"horizontal10",2,NA,NA,NA,NA,NA,0.776712344021912,0.380850755988219,-325.22694,-352.114265,-330.786201,-325.23092,NA,NA,NA,NA,NA,927,-53.77465,11.110562,1,0.0253491516328817,0,1
"928",928,"Onetree",4,1,4,"horizontalClade10",2,NA,NA,NA,NA,NA,0.813710871295568,0.329463510129373,NA,-290.135796,-253.937345,-249.504898,NA,NA,NA,NA,NA,928,NA,8.86489399999999,NA,0.0645666456334713,NA,0
"929",929,"Onetree",4,1,4,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.881792643828169,0.451605475868239,-273.051718,-298.406196,-280.130543,-273.267902,NA,NA,NA,NA,NA,929,-50.7089560000001,13.725282,1,0.00822548148440316,0,1
"930",930,"Onetree",4,1,4,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.939279857347667,0.70222506203543,NA,-224.367318,-304.120317,-301.375248,NA,NA,NA,NA,NA,930,NA,5.490138,NA,0.240597718354607,NA,0
"931",931,"Onetree",4,1,5,"full",2,NA,NA,NA,NA,NA,0.999933893038648,0.841422037609264,-135.781121,-143.462871,-276.717036,NA,NA,NA,NA,NA,"Q_moreandfastInEcology1",931,-15.3635,NA,1,NA,0,NA
"932",932,"Onetree",4,1,5,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999933893038648,0.841422037609264,NA,-125.274197,-88.446809,-111.738228,NA,NA,NA,NA,NA,932,NA,-46.582838,NA,1,NA,0
"933",933,"Onetree",4,1,5,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,0.797541597074077,-139.081297,NA,-139.075287,-149.507163,NA,NA,NA,NA,NA,933,NA,-20.863752,NA,1,NA,0
"934",934,"Onetree",4,1,5,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,0.841584512834667,NA,-247.833154,NA,-208.216843,NA,NA,NA,NA,NA,934,NA,NA,NA,NA,NA,NA
"935",935,"Onetree",4,1,5,"Frequentlost",2,NA,NA,NA,NA,NA,0.999933893038648,1.0208375291606,-157.152184,-136.175873,-184.303479,-180.691922,NA,NA,NA,NA,NA,935,41.952622,7.22311400000001,1.70631290208334e-08,0.124557047399607,1,0
"936",936,"Onetree",4,1,5,"Ecologyloss",2,NA,NA,NA,NA,NA,0.999933893038648,0.917278946817803,-42.193723,-32.433325,-35.184958,-21.24782,NA,NA,NA,NA,NA,936,19.520796,27.874276,0.000620785182917749,1.32265100546425e-05,1,1
"937",937,"Onetree",4,1,5,"horizontal10",2,NA,NA,NA,NA,NA,0.746806112724775,0.335908225481474,NA,-353.795486,-312.958897,NA,NA,NA,NA,NA,NA,937,NA,NA,NA,NA,NA,NA
"938",938,"Onetree",4,1,5,"horizontalClade10",2,NA,NA,NA,NA,NA,0.96021390498488,0.313849243382219,NA,-259.622585,NA,-195.842737,NA,NA,NA,NA,NA,938,NA,NA,NA,NA,NA,NA
"939",939,"Onetree",4,1,5,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.972538743365865,0.351209771799057,NA,-291.879685,-205.30607,-232.340243,NA,NA,NA,NA,NA,939,NA,-54.068346,NA,1,NA,0
"940",940,"Onetree",4,1,5,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.766783763901125,0.374676366501277,NA,-312.429974,-273.20116,-269.820101,NA,NA,NA,NA,NA,940,NA,6.76211799999999,NA,0.149006027026273,NA,0
"941",941,"Onetree",4,1,6,"full",2,NA,NA,NA,NA,NA,0.999933893038648,1.36102076205994,-219.594587,-259.118174,-135.085797,-164.47334,NA,NA,NA,NA,"Q_moreandfastInEcology1",941,-79.047174,-58.775086,1,1,0,0
"942",942,"Onetree",4,1,6,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.36102076205994,-38.468034,-28.367905,-91.730365,-63.237955,NA,NA,NA,NA,NA,942,20.200258,56.98482,0.000455929543558664,1.24626975406272e-11,1,1
"943",943,"Onetree",4,1,6,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.30000010483352,-111.243672,NA,-75.960353,-73.372957,NA,NA,NA,NA,NA,943,NA,5.174792,NA,0.269828310608257,NA,0
"944",944,"Onetree",4,1,6,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,1.33557919596617,NA,-224.96292,NA,-156.254238,NA,NA,NA,NA,NA,944,NA,NA,NA,NA,NA,NA
"945",945,"Onetree",4,1,6,"Frequentlost",2,NA,NA,NA,NA,NA,0.999933893038648,1.64305847829519,-65.707936,-53.129145,-94.386304,-90.612186,NA,NA,NA,NA,NA,945,25.157582,7.548236,4.67693768598787e-05,0.109601002767611,1,0
"946",946,"Onetree",4,1,6,"Ecologyloss",2,NA,NA,NA,NA,NA,0.999933893038648,1.25993955772518,NA,-115.588416,-31.182863,-31.182849,NA,NA,NA,NA,NA,946,NA,2.80000000003611e-05,NA,0.999999999902001,NA,0
"947",947,"Onetree",4,1,6,"horizontal10",2,NA,NA,NA,NA,NA,0.513635810567225,0.253512296469821,-310.335427,NA,NA,-271.317332,NA,NA,NA,NA,NA,947,NA,NA,NA,NA,NA,NA
"948",948,"Onetree",4,1,6,"horizontalClade10",2,NA,NA,NA,NA,NA,0.999933893038648,0.427575380492188,-212.191042,-211.265404,-75.594394,-74.903766,NA,NA,NA,NA,NA,948,1.85127600000004,1.38125599999998,0.763088962668116,0.847446183145401,0,0
"949",949,"Onetree",4,1,6,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.0191720463925243,0.19129707066628,NA,-210.187393,-159.249049,NA,NA,NA,NA,NA,NA,949,NA,NA,NA,NA,NA,NA
"950",950,"Onetree",4,1,6,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.760089084213673,0.456432955201087,-241.192179,NA,-141.344917,-132.935183,NA,NA,NA,NA,NA,950,NA,16.819468,NA,0.0020954450483216,NA,1
"951",951,"Onetree",4,1,7,"full",2,NA,NA,NA,NA,NA,0.999933893038648,2.22449291910423,NA,-382.915539,-338.316941,-323.571172,NA,NA,NA,NA,"Q_moreandfastInEcology1",951,NA,29.491538,NA,6.21094620456564e-06,NA,1
"952",952,"Onetree",4,1,7,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999933893038648,2.22449291910423,NA,-150.969015,-114.242158,-89.857865,NA,NA,NA,NA,NA,952,NA,48.768586,NA,6.52531029210479e-10,NA,1
"953",953,"Onetree",4,1,7,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.93909941497186,-194.06553,-189.242058,-140.401568,-105.785751,NA,NA,NA,NA,NA,953,9.64694400000002,69.231634,0.0468138887203675,3.29736238313671e-14,1,1
"954",954,"Onetree",4,1,7,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,2.13641061554021,-294.384083,-288.622114,-264.061695,-256.211415,NA,NA,NA,NA,NA,954,11.5239379999999,15.70056,0.0212658053231226,0.00344844834885849,1,1
"955",955,"Onetree",4,1,7,"Frequentlost",2,NA,NA,NA,NA,NA,0.999933893038648,1.94396488705469,NA,-264.399359,-228.330371,-213.538069,NA,NA,NA,NA,NA,955,NA,29.584604,NA,5.94607396575686e-06,NA,1
"956",956,"Onetree",4,1,7,"Ecologyloss",2,NA,NA,NA,NA,NA,0.999933893038648,1.69782411129368,-166.533478,-124.870388,-34.970687,-35.662008,NA,NA,NA,NA,NA,956,83.32618,-1.382642,0,1,1,0
"957",957,"Onetree",4,1,7,"horizontal10",2,NA,NA,NA,NA,NA,0.912565288675913,0.905077189046311,-399.990444,NA,-263.393832,-233.193136,NA,NA,NA,NA,NA,957,NA,60.4013919999999,NA,2.38875585978349e-12,NA,1
"958",958,"Onetree",4,1,7,"horizontalClade10",2,NA,NA,NA,NA,NA,0.864701205548478,1.02303123504988,NA,-359.203998,-240.539699,-239.025101,NA,NA,NA,NA,NA,958,NA,3.02919600000001,NA,0.552951463816666,NA,0
"959",959,"Onetree",4,1,7,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.858638463358745,0.87527186257343,-183.370819,-179.521549,-237.628331,-234.596803,NA,NA,NA,NA,NA,959,7.69854000000004,6.06305600000002,0.1032665445874,0.194488442443118,0,0
"960",960,"Onetree",4,1,7,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.947493613151481,0.902611925249371,-391.258934,-386.525616,-338.316941,-327.776,NA,NA,NA,NA,NA,960,9.46663599999999,21.081882,0.0504373362640557,0.000305048371215144,0,1
"961",961,"Onetree",4,1,8,"full",2,NA,NA,NA,NA,NA,0.999933893038648,3.16714158989923,NA,-282.663322,-147.666024,-175.081003,NA,NA,NA,NA,"Q_moreandfastInEcology1",961,NA,-54.829958,NA,1,NA,0
"962",962,"Onetree",4,1,8,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999933893038648,3.16714158989923,-99.496046,NA,-97.436453,-97.43164,NA,NA,NA,NA,NA,962,NA,0.00962599999999725,NA,0.999988454612841,NA,0
"963",963,"Onetree",4,1,8,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,2.83767091192669,-122.211943,-138.222627,-105.292806,-105.259893,NA,NA,NA,NA,NA,963,-32.021368,0.0658259999999871,1,0.999470106317651,0,0
"964",964,"Onetree",4,1,8,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,3.64193122252384,-217.47515,-247.927779,-168.267701,-199.155157,NA,NA,NA,NA,NA,964,-60.9052579999999,-61.774912,1,1,0,0
"965",965,"Onetree",4,1,8,"Frequentlost",2,NA,NA,NA,NA,NA,0.999933893038648,2.39959805083006,-178.191801,-176.104448,-151.483179,-150.189414,NA,NA,NA,NA,NA,965,4.17470600000001,2.58753000000002,0.382877987705428,0.629033711900861,0,0
"966",966,"Onetree",4,1,8,"Ecologyloss",2,NA,NA,NA,NA,NA,0.999933893038648,1.85346102649672,NA,-122.522078,-19.315059,-38.438237,NA,NA,NA,NA,NA,966,NA,-38.246356,NA,1,NA,0
"967",967,"Onetree",4,1,8,"horizontal10",2,NA,NA,NA,NA,NA,0.71008085423934,0.469751443249912,-338.008446,NA,NA,-283.934891,NA,NA,NA,NA,NA,967,NA,NA,NA,NA,NA,NA
"968",968,"Onetree",4,1,8,"horizontalClade10",2,NA,NA,NA,NA,NA,0.999933893038648,7.40434239504795,NA,-208.721965,-160.494838,-194.574948,NA,NA,NA,NA,NA,968,NA,-68.16022,NA,1,NA,0
"969",969,"Onetree",4,1,8,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.934253558278008,0.285813383038968,-233.499759,NA,-180.557765,NA,NA,NA,NA,NA,NA,969,NA,NA,NA,NA,NA,NA
"970",970,"Onetree",4,1,8,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.999933893038648,1.81867667887593,NA,-286.41781,NA,-232.4858,NA,NA,NA,NA,NA,970,NA,NA,NA,NA,NA,NA
"971",971,"Onetree",4,1,9,"full",2,NA,NA,NA,NA,NA,0.999933893038648,1.76203742706098,NA,-206.567399,-294.312071,-291.582939,NA,NA,NA,NA,"Q_moreandfastInEcology1",971,NA,5.45826399999999,NA,0.243422539209053,NA,0
"972",972,"Onetree",4,1,9,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.76203742706098,-148.169226,NA,-106.028869,-107.173801,NA,NA,NA,NA,NA,972,NA,-2.28986399999999,NA,1,NA,0
"973",973,"Onetree",4,1,9,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.58959499676099,-80.190183,-56.333705,-147.194445,-145.162258,NA,NA,NA,NA,NA,973,47.712956,4.06437399999999,1.08318554126186e-09,0.397363874089368,1,0
"974",974,"Onetree",4,1,9,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,2.10287642199855,NA,-266.146113,-166.570794,-160.188803,NA,NA,NA,NA,NA,974,NA,12.763982,NA,0.0124884930508872,NA,1
"975",975,"Onetree",4,1,9,"Frequentlost",2,NA,NA,NA,NA,NA,0.999933893038648,1.78446266428487,-116.705243,-122.602765,-195.830754,NA,NA,NA,NA,NA,NA,975,-11.795044,NA,1,NA,0,NA
"976",976,"Onetree",4,1,9,"Ecologyloss",2,NA,NA,NA,NA,NA,0.999933893038648,1.52989015703418,NA,-132.386167,-23.775803,-62.054906,NA,NA,NA,NA,NA,976,NA,-76.558206,NA,1,NA,0
