"","Tree","Repetition","Sample","pvalue_ecology","pvalue_clade","variance_trait","pvalue_trend"
"341","Latetree","1","horizontalneighbor","0.952","0.296","0.741723880510653","0"
"342","Latetree","2","full","0.892","0.202","0.286394784579266","1"
"343","Latetree","2","threequarter","0.846","0.364","0.286394784579266","0.999995357988757"
"344","Latetree","2","half","0.706","0.256","0.286394784579266","0.999899856720063"
"345","Latetree","2","positiveloss","0.796","0.294","0.286394784579266","0.999188101608564"
"346","Latetree","2","ecologyloss",NA,"0.322","0.286394784579266","0.9994750847628"
"347","Latetree","2","horizontal10","0.718","0.26","0.286394784579266","0"
"348","Latetree","2","horizontal10clade","0.862","0.158","0.286394784579266","0"
"349","Latetree","2","horizontal10ecology","0.838","0.254","0.286394784579266","0"
"350","Latetree","2","horizontalnodes","0.826","0.196","0.286394784579266","1"
"351","Latetree","2","horizontalnodesecology","0.876","0.238","0.286394784579266","1"
"352","Latetree","2","horizontalneighbor","0.842","0.264","0.286394784579266","0"
"353","Latetree","3","full","0.636","0.504","0.204444965463258","1"
"354","Latetree","3","threequarter","0.75","0.628","0.204444965463258","0"
"355","Latetree","3","half","0.762","0.544","0.204444965463258","0.999999999564862"
"356","Latetree","3","positiveloss","0.72","0.676","0.204444965463258","0.999999412897808"
"357","Latetree","3","ecologyloss",NA,"0.756","0.204444965463258","0.999998868347616"
"358","Latetree","3","horizontal10","0.584","0.524","0.204444965463258","0"
"359","Latetree","3","horizontal10clade","0.538","0.44","0.204444965463258","0"
"360","Latetree","3","horizontal10ecology","0.558","0.526","0.204444965463258","0"
"361","Latetree","3","horizontalnodes","0.608","0.452","0.204444965463258","1"
"362","Latetree","3","horizontalnodesecology","0.626","0.532","0.204444965463258","1"
"363","Latetree","3","horizontalneighbor","0.634","0.59","0.204444965463258","0"
"364","Latetree","4","full","0.412","0.001","1.0004653041471","1"
"365","Latetree","4","threequarter","0.58","0.006","1.0004653041471","0.987335485185883"
"366","Latetree","4","half","0.584","0.001","1.0004653041471","0.999992428961119"
"367","Latetree","4","positiveloss","0.462","0.001","1.0004653041471","1"
"368","Latetree","4","ecologyloss",NA,"0.004","1.0004653041471","0.999999998611083"
"369","Latetree","4","horizontal10","0.446","0.001","1.0004653041471","0"
"370","Latetree","4","horizontal10clade","0.35","0.001","1.0004653041471","0.999999963253467"
"371","Latetree","4","horizontal10ecology","0.384","0.001","1.0004653041471","0"
"372","Latetree","4","horizontalnodes","0.47","0.001","1.0004653041471","1"
"373","Latetree","4","horizontalnodesecology","0.326","0.001","1.0004653041471","1"
"374","Latetree","4","horizontalneighbor","0.372","0.001","1.0004653041471","0"
"375","Latetree","5","full","0.884","0.05","0.281857893366589","1"
"376","Latetree","5","threequarter","0.81","0.206","0.281857893366589","0"
"377","Latetree","5","half","0.762","0.146","0.281857893366589","0.999999961903555"
"378","Latetree","5","positiveloss","0.912","0.0780000000000001","0.281857893366589","0.999999999995167"
"379","Latetree","5","ecologyloss",NA,"0.18","0.281857893366589","0.802099810804574"
"380","Latetree","5","horizontal10","0.944","0.104","0.281857893366589","0"
"381","Latetree","5","horizontal10clade","0.886","0.026","0.281857893366589","0"
"382","Latetree","5","horizontal10ecology","0.946","0.0940000000000001","0.281857893366589","0"
"383","Latetree","5","horizontalnodes","0.864","0.04","0.281857893366589","1"
"384","Latetree","5","horizontalnodesecology","0.9","0.05","0.281857893366589","1"
"385","Latetree","5","horizontalneighbor","0.962","0.052","0.281857893366589","0"
"386","Latetree","6","full","0.158","0.001","1.28327468787589","1"
"387","Latetree","6","threequarter","0.432","0.001","1.28327468787589","0.99955305115285"
"388","Latetree","6","half","0.31","0.001","1.28327468787589","0.999959193629305"
"389","Latetree","6","positiveloss","0.148","0.001","1.28327468787589","1"
"390","Latetree","6","ecologyloss",NA,"0.001","1.28327468787589","0.999998391675248"
"391","Latetree","6","horizontal10","0.198","0.001","1.28327468787589","0"
"392","Latetree","6","horizontal10clade","0.194","0.001","1.28327468787589","0.993719481528666"
"393","Latetree","6","horizontal10ecology","0.142","0.001","1.28327468787589","0"
"394","Latetree","6","horizontalnodes","0.126","0.001","1.28327468787589","1"
"395","Latetree","6","horizontalnodesecology","0.14","0.001","1.28327468787589","1"
"396","Latetree","6","horizontalneighbor","0.306","0.001","1.28327468787589","0"
"397","Latetree","7","full","0.986","0.154","0.449207442035163","1"
"398","Latetree","7","threequarter","0.996","0.392","0.449207442035163","0.962674735159525"
"399","Latetree","7","half","0.896","0.348","0.449207442035163","0.999998537601695"
"400","Latetree","7","positiveloss","0.852","0.332","0.449207442035163","0.999999999777101"
"401","Latetree","7","ecologyloss",NA,"0.344","0.449207442035163","0.999999998571834"
"402","Latetree","7","horizontal10","0.996","0.206","0.449207442035163","0"
"403","Latetree","7","horizontal10clade","0.952","0.164","0.449207442035163","0"
"404","Latetree","7","horizontal10ecology","0.89","0.19","0.449207442035163","0"
"405","Latetree","7","horizontalnodes","0.95","0.168","0.449207442035163","1"
"406","Latetree","7","horizontalnodesecology","0.944","0.14","0.449207442035163","1"
"407","Latetree","7","horizontalneighbor","0.906","0.184","0.449207442035163","0"
"408","Latetree","8","full","0.478","0.002","0.510123713785472","1"
"409","Latetree","8","threequarter","0.668","0.016","0.510123713785472","0.998389667841182"
"410","Latetree","8","half","0.608","0.018","0.510123713785472","0.999999999976431"
"411","Latetree","8","positiveloss","0.374","0.002","0.510123713785472","1"
"412","Latetree","8","ecologyloss",NA,"0.004","0.510123713785472","0.99999992659233"
"413","Latetree","8","horizontal10","0.62","0.004","0.510123713785472","0"
"414","Latetree","8","horizontal10clade","0.504","0.001","0.510123713785472","0"
"415","Latetree","8","horizontal10ecology","0.516","0.004","0.510123713785472","0"
"416","Latetree","8","horizontalnodes","0.466","0.001","0.510123713785472","1"
"417","Latetree","8","horizontalnodesecology","0.45","0.002","0.510123713785472","1"
"418","Latetree","8","horizontalneighbor","0.498","0.008","0.510123713785472","0"
"419","Latetree","9","full","0.948","0.286","0.155559057869061","1"
"420","Latetree","9","threequarter","0.976","0.536","0.155559057869061","0.993908280197581"
"421","Latetree","9","half","0.924","0.49","0.155559057869061","0.999919325032157"
"422","Latetree","9","positiveloss","0.98","0.372","0.155559057869061","0.999999877581225"
"423","Latetree","9","ecologyloss",NA,"0.422","0.155559057869061","0.999989188076245"
"424","Latetree","9","horizontal10","0.848","0.334","0.155559057869061","0"
"425","Latetree","9","horizontal10clade","0.888","0.284","0.155559057869061","0"
"426","Latetree","9","horizontal10ecology","0.908","0.394","0.155559057869061","0"
"427","Latetree","9","horizontalnodes","0.902","0.322","0.155559057869061","1"
"428","Latetree","9","horizontalnodesecology","0.906","0.298","0.155559057869061","1"
"429","Latetree","9","horizontalneighbor","0.896","0.41","0.155559057869061","0"
"430","Latetree","10","full","0.284","0.122","0.768736477331155","1"
"431","Latetree","10","threequarter","0.52","0.258","0.768736477331155","0.999985561136734"
"432","Latetree","10","half","0.482","0.31","0.768736477331155","0.999999060075901"
"433","Latetree","10","positiveloss","0.29","0.114","0.768736477331155","1"
"434","Latetree","10","ecologyloss",NA,"0.18","0.768736477331155","0.999995542932629"
"435","Latetree","10","horizontal10","0.342","0.15","0.768736477331155","0"
"436","Latetree","10","horizontal10clade","0.31","0.142","0.768736477331155","1"
"437","Latetree","10","horizontal10ecology","0.268","0.2","0.768736477331155","0"
"438","Latetree","10","horizontalnodes","0.292","0.1","0.768736477331155","1"
"439","Latetree","10","horizontalnodesecology","0.314","0.108","0.768736477331155","1"
"440","Latetree","10","horizontalneighbor","0.256","0.196","0.768736477331155","0"
"441",NA,NA,NA,NA,NA,NA,NA
