"","X","Tree","NumberOfVariantsInModel","RateOfChange","Repetition","Sample","NumberOfVariantsObserved","loglik_drift","loglik_selectiononestate","loglik_pathways","loglik_pathwaystoone","loglik_unconstrained","phylosigLambda","phylosigK","BayestraitsIndependent_CladeA","BayestraitsDependent_CladeA","BayestraitsIndependent_Forest","BayestraitsDependent_Forest","loglik_pathwaysfromone","BayestraitsMultistate_Free","BayestraitsMultistate_Equal","Pathway_impossible","selection_variant","X.1","BT_dependent_CladeA_better","BT_dependent_Forest_better","chisq_BT_CladeAdependent_better","chisq_BT_Forestdependent_better","BT_CladeAdependent_wronglysupported","BT_Forestdependent_wronglysupported"
"1387",1387,"Latetree",2,2,9,"horizontal10",2,NA,NA,NA,NA,NA,0.51082323121964,0.00523481590394333,-81.63792,-74.529229,-185.835549,-185.685286,NA,NA,NA,NA,NA,1387,14.217382,0.300525999999991,0.00663262549724275,0.989780192661893,1,0
"1388",1388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388,NA,NA,NA,NA,NA,NA
"1389",1389,"Latetree",2,2,9,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.896882031942531,0.00467577754714681,-51.412999,-40.257911,-155.610629,-153.215248,NA,NA,NA,NA,NA,1389,22.310176,4.79076199999997,0.000173846096602204,0.309448059559453,1,0
"1390",1390,"Latetree",2,2,9,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.671631857193873,0.0106275642004924,-51.659533,-45.224151,-155.857162,-154.332302,NA,NA,NA,NA,NA,1390,12.870764,3.04971999999998,0.0119248354291556,0.54953963179997,1,0
"1391",1391,"Latetree",2,2,10,"full",2,NA,NA,NA,NA,NA,1.00038126770274,67.7996901268177,-6.348215,-2.422393,-110.545845,-108.998225,NA,NA,NA,NA,"Q_onlyandslowInEcology1",1391,7.851644,3.09523999999999,0.0971663485542288,0.54201564643942,0,0
"1392",1392,"Latetree",2,2,10,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,1.00038126770274,67.7996901268177,-6.276526,-2.381234,-91.467978,-90.311385,NA,NA,NA,NA,NA,1392,7.790584,2.313186,0.0995576831057573,0.678369375079727,0,0
"1393",1393,"Latetree",2,2,10,"HalfSample",2,NA,NA,NA,NA,NA,1.00038126770274,34.1122170237827,-6.292644,-2.362051,-58.193017,-56.696777,NA,NA,NA,NA,NA,1393,7.861186,2.99248,0.0967975364225941,0.559084642114341,0,0
"1394",1394,"Latetree",2,2,10,"Rarelost",2,NA,NA,NA,NA,NA,1.00038126770274,60.5957597353163,-6.290398,-2.359073,-87.29997,-84.506986,NA,NA,NA,NA,NA,1394,7.86265,5.58596800000001,0.0967410666813553,0.232275536290091,0,0
"1395",1395,"Latetree",2,2,10,"Frequentlost",2,NA,NA,NA,NA,NA,1.00038126770274,33.8657010683977,-6.37609,-2.422355,-74.754023,-73.34024,NA,NA,NA,NA,NA,1395,7.90747,2.82756600000002,0.0950271002292377,0.587083762360599,0,0
"1396",1396,"Latetree",2,2,10,"Ecologyloss",2,NA,NA,NA,NA,NA,1.00038126770274,47.4459647209062,-6.337586,-2.410136,-73.462442,-70.86279,NA,NA,NA,NA,NA,1396,7.8549,5.19930399999998,0.0970403519847245,0.267452091501347,0,0
"1397",1397,"Latetree",2,2,10,"horizontal10",2,NA,NA,NA,NA,NA,0.70151446437284,0.010483498137487,-61.649768,-49.400927,-165.847398,-163.529839,NA,NA,NA,NA,NA,1397,24.497682,4.63511799999998,6.34707795150735e-05,0.326825225861177,1,0
"1398",1398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1398,NA,NA,NA,NA,NA,NA
"1399",1399,"Latetree",2,2,10,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.655321052708876,0.00655766536174899,-72.539192,-48.118211,-176.736821,-161.241722,NA,NA,NA,NA,NA,1399,48.841962,30.990198,6.29933993856469e-10,3.07552268119515e-06,1,1
"1400",1400,"Latetree",2,2,10,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.668046788679578,0.00975029943866162,-61.241362,-48.062142,-165.438991,-160.747925,NA,NA,NA,NA,NA,1400,26.35844,9.38213199999996,2.67910551970951e-05,0.0522263342797324,1,0
"1401",1401,"Latetree",2,3,1,"full",2,NA,NA,NA,NA,NA,0.946326069164667,0.00753623616967073,-78.159986,-76.326017,-182.357616,-179.503025,NA,NA,NA,NA,"Q_moreandslowInEcology1",1401,3.66793800000002,5.709182,0.452806318731857,0.221944906996102,0,0
"1402",1402,"Latetree",2,3,1,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.946326069164667,0.00753623616967073,-59.195206,-59.118034,-135.380677,-131.684422,NA,NA,NA,NA,NA,1402,0.154343999999995,7.39250999999996,0.997171097209295,0.116543624433107,0,0
"1403",1403,"Latetree",2,3,1,"HalfSample",2,NA,NA,NA,NA,NA,0.789914810385393,0.0289041301758214,-40.130374,-39.548805,-88.552295,-85.236124,NA,NA,NA,NA,NA,1403,1.163138,6.63234199999999,0.884129611522716,0.156640433396774,0,0
"1404",1404,"Latetree",2,3,1,"Rarelost",2,NA,NA,NA,NA,NA,0.939867583729828,0.0086727757258968,-59.012841,-56.429635,-146.201943,-143.466718,NA,NA,NA,NA,NA,1404,5.16641200000001,5.47045000000003,0.270644786283697,0.242339185233199,0,0
"1405",1405,"Latetree",2,3,1,"Frequentlost",2,NA,NA,NA,NA,NA,0.933794120512867,0.00799906468836576,-59.857369,-59.550331,-135.991,-133.223354,NA,NA,NA,NA,NA,1405,0.614075999999997,5.53529200000003,0.961486752917802,0.236644657896198,0,0
"1406",1406,"Latetree",2,3,1,"Ecologyloss",2,NA,NA,NA,NA,NA,0.833793599007949,0.0258141798581508,-46.677607,-46.310246,-109.341401,-105.880068,NA,NA,NA,NA,NA,1406,0.734722000000005,6.92266600000002,0.94697896793707,0.140031847556074,0,0
"1407",1407,"Latetree",2,3,1,"horizontal10",2,NA,NA,NA,NA,NA,0.756934797486436,0.0048525458937844,-96.355549,-93.97507,-200.553178,-199.015833,NA,NA,NA,NA,NA,1407,4.76095799999999,3.07469000000003,0.312715457127023,0.545404945343665,0,0
"1408",1408,"Latetree",2,3,1,"horizontalClade10",2,NA,NA,NA,NA,NA,0.591115799311532,0.00416234629720995,-90.810796,-87.366565,-195.008425,-191.659307,NA,NA,NA,NA,NA,1408,6.888462,6.69823599999995,0.141901212603205,0.152720636154386,0,0
"1409",1409,"Latetree",2,3,1,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.853591594462915,0.00483518933241103,-88.192319,-88.182518,-192.389948,-189.183708,NA,NA,NA,NA,NA,1409,0.0196019999999919,6.41248000000002,0.999952282875794,0.170389060940444,0,0
"1410",1410,"Latetree",2,3,1,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.839316944226813,0.00489983543730645,-92.262827,-91.104673,-196.460457,-195.282135,NA,NA,NA,NA,NA,1410,2.31630799999999,2.35664399999996,0.67780152266011,0.670476152013439,0,0
"1411",1411,"Latetree",2,3,2,"full",2,NA,NA,NA,NA,NA,0.984882876845736,0.0104030721487705,-73.02368,-66.599952,-177.22131,-170.209653,NA,NA,NA,NA,"Q_moreandslowInEcology1",1411,12.847456,14.023314,0.0120457106735192,0.00722101760204985,1,1
"1412",1412,"Latetree",2,3,2,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.984882876845736,0.0104030721487705,-63.898807,-58.77686,-134.626913,-127.09336,NA,NA,NA,NA,NA,1412,10.243894,15.067106,0.0365137339407966,0.00456403948632833,1,1
"1413",1413,"Latetree",2,3,2,"HalfSample",2,NA,NA,NA,NA,NA,0.981950357991795,0.0151272209125582,-44.392817,-41.530439,-94.125164,-88.244112,NA,NA,NA,NA,NA,1413,5.724756,11.762104,0.220668226273067,0.019210842366107,0,1
"1414",1414,"Latetree",2,3,2,"Rarelost",2,NA,NA,NA,NA,NA,0.994672574575245,0.0245021683305751,-45.211708,-44.389573,-127.761615,-126.111905,NA,NA,NA,NA,NA,1414,1.64427000000001,3.29942000000003,0.800814367662703,0.5090241589752,0,0
"1415",1415,"Latetree",2,3,2,"Frequentlost",2,NA,NA,NA,NA,NA,0.959633424013294,0.008348977236382,-63.310701,-57.724325,-140.451504,-133.86079,NA,NA,NA,NA,NA,1415,11.172752,13.181428,0.0246896111046575,0.0104225000660652,1,1
"1416",1416,"Latetree",2,3,2,"Ecologyloss",2,NA,NA,NA,NA,NA,0.980872039459782,0.0181293516805429,-55.122342,-48.587935,-131.221542,-125.514737,NA,NA,NA,NA,NA,1416,13.068814,11.41361,0.0109444054573277,0.0222885470553752,1,1
"1417",1417,"Latetree",2,3,2,"horizontal10",2,NA,NA,NA,NA,NA,0.930431143318729,0.00478699083693461,-97.397182,-95.585991,-201.594811,-196.235606,NA,NA,NA,NA,NA,1417,3.62238199999999,10.71841,0.459515427581907,0.0299178008236347,0,1
"1418",1418,"Latetree",2,3,2,"horizontalClade10",2,NA,NA,NA,NA,NA,0.869661127050014,0.00372874697270695,-104.937188,-94.638441,-209.134818,-207.172782,NA,NA,NA,NA,NA,1418,20.597494,3.92407199999997,0.000380488286593206,0.416379102225855,1,0
"1419",1419,"Latetree",2,3,2,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.952840370170684,0.00406124189312769,-95.494681,-94.55362,-199.69231,-189.654769,NA,NA,NA,NA,NA,1419,1.88212200000001,20.075082,0.757428398720458,0.000482640388218547,0,1
"1420",1420,"Latetree",2,3,2,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.827234518581872,0.00370483177381931,-107.81986,-105.907941,-212.017489,-210.448017,NA,NA,NA,NA,NA,1420,3.82383800000002,3.13894400000004,0.430371415566564,0.534848596319613,0,0
"1421",1421,"Latetree",2,3,3,"full",2,NA,NA,NA,NA,NA,0.970400359064736,0.00910125932354417,-74.597034,-71.326346,-178.794663,-178.460316,NA,NA,NA,NA,"Q_moreandslowInEcology1",1421,6.54137599999999,0.668694000000016,0.162201958687779,0.955132727587114,0,0
"1422",1422,"Latetree",2,3,3,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.970400359064736,0.00910125932354417,-62.77652,-59.59268,-137.181912,-134.665452,NA,NA,NA,NA,NA,1422,6.36767999999999,5.03292000000005,0.173320895585589,0.283936346425912,0,0
"1423",1423,"Latetree",2,3,3,"HalfSample",2,NA,NA,NA,NA,NA,0.860787155216042,0.0124860376734502,-49.574923,-45.072911,-103.220345,-102.539791,NA,NA,NA,NA,NA,1423,9.004024,1.361108,0.0609989787669172,0.850925669561555,0,0
"1424",1424,"Latetree",2,3,3,"Rarelost",2,NA,NA,NA,NA,NA,0.958528074689021,0.0123306569134883,-57.381102,-52.839245,-138.674665,-134.727373,NA,NA,NA,NA,NA,1424,9.083714,7.89458400000001,0.0590407522829427,0.0955169420252082,0,0
"1425",1425,"Latetree",2,3,3,"Frequentlost",2,NA,NA,NA,NA,NA,0.958602425602776,0.0103885668770769,-63.128832,-59.833859,-143.005758,-142.328804,NA,NA,NA,NA,NA,1425,6.58994600000001,1.35390799999999,0.159210551267357,0.852165137591858,0,0
"1426",1426,"Latetree",2,3,3,"Ecologyloss",2,NA,NA,NA,NA,NA,0.978715844982971,0.0136967456096195,-54.715325,-49.405588,-124.636018,-122.067028,NA,NA,NA,NA,NA,1426,10.619474,5.13798000000003,0.031190459874168,0.273430621774127,1,0
"1427",1427,"Latetree",2,3,3,"horizontal10",2,NA,NA,NA,NA,NA,0.879139044986543,0.00487641561320609,-96.965632,-95.159361,-201.163261,-200.407537,NA,NA,NA,NA,NA,1427,3.61254199999999,1.51144800000003,0.460973627756705,0.82461168150675,0,0
"1428",1428,"Latetree",2,3,3,"horizontalClade10",2,NA,NA,NA,NA,NA,0.826784701452521,0.00440955918013158,-99.199598,-98.966556,-203.397228,-203.390279,NA,NA,NA,NA,NA,1428,0.466083999999995,0.0138980000000402,0.976717603604739,0.999975967261062,0,0
"1429",1429,"Latetree",2,3,3,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.911673991071242,0.00465644052944655,-95.734996,-95.482438,-199.932625,-196.973328,NA,NA,NA,NA,NA,1429,0.505115999999987,5.91859399999998,0.973001028545311,0.20531076605243,0,0
"1430",1430,"Latetree",2,3,3,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.943931933129532,0.00491916920497573,-98.222242,-97.461359,-202.419871,-198.705223,NA,NA,NA,NA,NA,1430,1.52176599999999,7.42929600000002,0.822779026261995,0.114867758077454,0,0
"1431",1431,"Latetree",2,3,4,"full",2,NA,NA,NA,NA,NA,0.955536202264886,0.0151758612986537,-66.508707,-59.669846,-170.706336,-167.902541,NA,NA,NA,NA,"Q_moreandslowInEcology1",1431,13.677722,5.60758999999996,0.00839795162695356,0.230432858016361,1,0
"1432",1432,"Latetree",2,3,4,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.955536202264886,0.0151758612986537,-51.033336,-46.008012,-133.172546,-131.158372,NA,NA,NA,NA,NA,1432,10.050648,4.02834799999999,0.0395831108202069,0.402182959457547,1,0
"1433",1433,"Latetree",2,3,4,"HalfSample",2,NA,NA,NA,NA,NA,0.926032391131391,0.0165748199909505,-44.017753,-37.428694,-99.467681,-96.874736,NA,NA,NA,NA,NA,1433,13.178118,5.18589,0.0104374874082812,0.268750241878345,1,0
"1434",1434,"Latetree",2,3,4,"Rarelost",2,NA,NA,NA,NA,NA,0.979527612994398,0.0442420392289061,-42.2231,-37.997508,-113.369559,-111.743999,NA,NA,NA,NA,NA,1434,8.451184,3.25111999999999,0.076380801234445,0.51671397708608,0,0
"1435",1435,"Latetree",2,3,4,"Frequentlost",2,NA,NA,NA,NA,NA,0.991711947097155,0.021267391544603,-45.887658,-41.917257,-124.486909,-119.582877,NA,NA,NA,NA,NA,1435,7.94080200000001,9.808064,0.0937709212487323,0.0437879552958688,0,1
"1436",1436,"Latetree",2,3,4,"Ecologyloss",2,NA,NA,NA,NA,NA,0.946748409042236,0.0232479797203778,-52.05737,-45.994338,-123.406045,-119.084858,NA,NA,NA,NA,NA,1436,12.126064,8.64237400000002,0.0164380324211111,0.0706872118693219,1,0
"1437",1437,"Latetree",2,3,4,"horizontal10",2,NA,NA,NA,NA,NA,0.809295445529106,0.00462854612237077,-100.827607,-96.306705,-205.025236,-203.726146,NA,NA,NA,NA,NA,1437,9.04180400000001,2.59818000000001,0.0600630312544684,0.627145562917949,0,0
"1438",1438,"Latetree",2,3,4,"horizontalClade10",2,NA,NA,NA,NA,NA,0.630685378973305,0.00552137553002716,-90.627128,-84.985205,-194.824757,-194.812156,NA,NA,NA,NA,NA,1438,11.283846,0.0252020000000357,0.0235525432668089,0.999921271209242,1,0
"1439",1439,"Latetree",2,3,4,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.768819831891869,0.00469490463839067,-98.324188,-92.753641,-202.521817,-202.201396,NA,NA,NA,NA,NA,1439,11.141094,0.640842000000021,0.0250232493132785,0.958418858395014,1,0
"1440",1440,"Latetree",2,3,4,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.763379974073513,0.00381335075365503,-108.113299,-105.818071,-212.310928,-212.267133,NA,NA,NA,NA,NA,1440,4.59045599999999,0.0875899999999774,0.331956069803954,0.999068544100627,0,0
"1441",1441,"Latetree",2,3,5,"full",2,NA,NA,NA,NA,NA,0.963436865260795,0.00933210094784595,-71.532352,-62.939074,-175.729981,-171.242556,NA,NA,NA,NA,"Q_moreandslowInEcology1",1441,17.186556,8.97485,0.00177809030117104,0.0617311947005387,1,0
"1442",1442,"Latetree",2,3,5,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.963436865260795,0.00933210094784595,-66.189261,-57.97367,-146.87203,-141.692455,NA,NA,NA,NA,NA,1442,16.431182,10.35915,0.0024919387017539,0.034793471821975,1,1
"1443",1443,"Latetree",2,3,5,"HalfSample",2,NA,NA,NA,NA,NA,0.971832574939178,0.0118337655796786,-39.801017,-36.177972,-91.338746,-88.799398,NA,NA,NA,NA,NA,1443,7.24609000000001,5.07869600000001,0.123441067739009,0.279317690143666,0,0
"1444",1444,"Latetree",2,3,5,"Rarelost",2,NA,NA,NA,NA,NA,0.971638893293509,0.0130285876029825,-55.260595,-48.147028,-140.403551,-137.428598,NA,NA,NA,NA,NA,1444,14.227134,5.949906,0.00660433253119319,0.202920687985329,1,0
"1445",1445,"Latetree",2,3,5,"Frequentlost",2,NA,NA,NA,NA,NA,0.946723548478468,0.00799375840855131,-59.989732,-54.205333,-137.106131,-132.020762,NA,NA,NA,NA,NA,1445,11.568798,10.170738,0.0208630987959892,0.0376477670544103,1,1
"1446",1446,"Latetree",2,3,5,"Ecologyloss",2,NA,NA,NA,NA,NA,0.969359786901,0.0116013503881707,-54.006759,-47.585116,-133.732757,-130.020579,NA,NA,NA,NA,NA,1446,12.843286,7.42435599999999,0.0120674620075713,0.115091504181908,1,0
"1447",1447,"Latetree",2,3,5,"horizontal10",2,NA,NA,NA,NA,NA,0.889970019265576,0.00446286679386104,-97.870207,-93.279909,-202.067836,-198.901853,NA,NA,NA,NA,NA,1447,9.18059599999998,6.33196600000002,0.0567405926426792,0.175690608377349,0,0
"1448",1448,"Latetree",2,3,5,"horizontalClade10",2,NA,NA,NA,NA,NA,0.956157717577494,0.0108608474228085,-57.736964,-47.940791,-161.934593,-159.734416,NA,NA,NA,NA,NA,1448,19.592346,4.40035399999999,0.000600960541384254,0.354526962092394,1,0
"1449",1449,"Latetree",2,3,5,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.910557236634026,0.00475528659312278,-88.531429,-87.307175,-192.729059,-186.74115,NA,NA,NA,NA,NA,1449,2.448508,11.975818,0.653879352070138,0.0175319976557721,0,1
"1450",1450,"Latetree",2,3,5,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.93919789099624,0.00697190205401089,-83.430292,-77.694707,-187.627921,-184.310569,NA,NA,NA,NA,NA,1450,11.47117,6.634704,0.0217491558385452,0.156498359944368,1,0
"1451",1451,"Latetree",2,3,6,"full",2,NA,NA,NA,NA,NA,0.996357014008805,0.0182761316168727,-55.8254,-54.562941,-160.023029,-159.256695,NA,NA,NA,NA,"Q_moreandslowInEcology1",1451,2.524918,1.532668,0.640179466763938,0.82083941316669,0,0
"1452",1452,"Latetree",2,3,6,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.996357014008805,0.0182761316168727,-41.372968,-40.713663,-112.934806,-111.526069,NA,NA,NA,NA,NA,1452,1.31861000000001,2.81747399999998,0.858210252483729,0.588820169871525,0,0
"1453",1453,"Latetree",2,3,6,"HalfSample",2,NA,NA,NA,NA,NA,0.981705992970273,0.0166183296971747,-39.0275,-38.886292,-94.072096,-93.702767,NA,NA,NA,NA,NA,1453,0.282416000000012,0.738658000000015,0.990920817456755,0.946477423564706,0,0
"1454",1454,"Latetree",2,3,6,"Rarelost",2,NA,NA,NA,NA,NA,0.995321368105317,0.0171878364195628,-44.313421,-44.055164,-122.796535,-122.053689,NA,NA,NA,NA,NA,1454,0.516514000000001,1.485692,0.971873555363051,0.829172891939322,0,0
"1455",1455,"Latetree",2,3,6,"Frequentlost",2,NA,NA,NA,NA,NA,0.989363315639663,0.0207700994315956,-45.882312,-44.06409,-120.977774,-120.520764,NA,NA,NA,NA,NA,1455,3.636444,0.914019999999994,0.457437136460995,0.922540861820097,0,0
"1456",1456,"Latetree",2,3,6,"Ecologyloss",2,NA,NA,NA,NA,NA,0.987245196049275,0.0155745115090516,-43.941245,-43.430758,-111.256859,-109.554204,NA,NA,NA,NA,NA,1456,1.02097400000001,3.40531000000001,0.906599144044192,0.492421423736281,0,0
"1457",1457,"Latetree",2,3,6,"horizontal10",2,NA,NA,NA,NA,NA,0.951590880300869,0.00540313364636738,-92.416599,-91.880592,-196.614229,-196.304875,NA,NA,NA,NA,NA,1457,1.07201400000002,0.61870799999997,0.898686696035363,0.960962287088262,0,0
"1458",1458,"Latetree",2,3,6,"horizontalClade10",2,NA,NA,NA,NA,NA,0.942537482871792,0.0055816289536309,-83.607987,-81.526517,-187.805617,-185.410961,NA,NA,NA,NA,NA,1458,4.16293999999999,4.78931200000005,0.384403212728818,0.309606367814504,0,0
"1459",1459,"Latetree",2,3,6,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.95527086426649,0.00529197610553326,-83.202583,-82.100218,-187.400212,-180.647226,NA,NA,NA,NA,NA,1459,2.20473000000001,13.505972,0.698163405392526,0.00905074738667289,0,1
"1460",1460,"Latetree",2,3,6,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.959235767799296,0.00553504840030428,-92.064497,-90.069782,-196.262126,-195.556499,NA,NA,NA,NA,NA,1460,3.98943,1.41125399999999,0.407438233689364,0.842236677197742,0,0
"1461",1461,"Latetree",2,3,7,"full",2,NA,NA,NA,NA,NA,0.946818695384705,0.0101427174410396,-72.187847,-71.759431,-176.385476,-171.071342,NA,NA,NA,NA,"Q_moreandslowInEcology1",1461,0.856831999999997,10.628268,0.930670614365335,0.0310752564995685,0,1
"1462",1462,"Latetree",2,3,7,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.946818695384705,0.0101427174410396,-64.411562,-63.934697,-142.455275,-137.780932,NA,NA,NA,NA,NA,1462,0.953730000000007,9.34868599999999,0.916728979083811,0.0529510056716974,0,0
"1463",1463,"Latetree",2,3,7,"HalfSample",2,NA,NA,NA,NA,NA,0.7531965233073,0.0144494572782712,-43.954972,-41.705995,-96.911264,-95.056033,NA,NA,NA,NA,NA,1463,4.49795399999999,3.71046200000001,0.342790151435484,0.446606114037818,0,0
"1464",1464,"Latetree",2,3,7,"Rarelost",2,NA,NA,NA,NA,NA,0.889404612869149,0.0102506105046742,-59.857174,-59.373302,-147.028976,-143.673853,NA,NA,NA,NA,NA,1464,0.967743999999996,6.71024599999998,0.914646970867796,0.152015901770602,0,0
"1465",1465,"Latetree",2,3,7,"Frequentlost",2,NA,NA,NA,NA,NA,0.984555757574826,0.0126247189233821,-55.389142,-54.24237,-131.947033,-126.443212,NA,NA,NA,NA,NA,1465,2.293544,11.007642,0.681944719120064,0.026478262922768,0,1
"1466",1466,"Latetree",2,3,7,"Ecologyloss",2,NA,NA,NA,NA,NA,0.859612685715916,0.0117830491003077,-57.025192,-56.536073,-128.743523,-124.607655,NA,NA,NA,NA,NA,1466,0.97823799999999,8.27173600000003,0.91307767066576,0.0821162678912879,0,0
"1467",1467,"Latetree",2,3,7,"horizontal10",2,NA,NA,NA,NA,NA,0.763104366244421,0.00645643897034421,-86.678367,-86.1189,-190.875996,-187.148375,NA,NA,NA,NA,NA,1467,1.118934,7.455242,0.89125659836444,0.113699203462875,0,0
"1468",1468,"Latetree",2,3,7,"horizontalClade10",2,NA,NA,NA,NA,NA,0.433736232344676,0.00351630327905969,-97.539329,-96.569152,-201.736958,-196.240539,NA,NA,NA,NA,NA,1468,1.94035399999999,10.9928379999999,0.746728500119103,0.0266446233820935,0,1
"1469",1469,"Latetree",2,3,7,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.494162651007644,0.00409081457561712,-91.7369,-91.237909,-195.93453,-191.15322,NA,NA,NA,NA,NA,1469,0.997982000000007,9.56261999999998,0.91010182975661,0.0484763271888494,0,1
"1470",1470,"Latetree",2,3,7,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.539058018665407,0.00346108240535047,-107.111408,-105.389876,-211.309038,-208.595494,NA,NA,NA,NA,NA,1470,3.44306399999999,5.42708799999997,0.486588227184981,0.246213231623414,0,0
"1471",1471,"Latetree",2,3,8,"full",2,NA,NA,NA,NA,NA,0.971771419153667,0.00556639268738094,-65.05993,-64.654865,-169.257559,-167.786047,NA,NA,NA,NA,"Q_moreandslowInEcology1",1471,0.810129999999987,2.94302399999998,0.937084860253313,0.567405030426995,0,0
"1472",1472,"Latetree",2,3,8,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.971771419153667,0.00556639268738094,-52.207853,-52.046702,-129.456485,-125.986429,NA,NA,NA,NA,NA,1472,0.322301999999993,6.94011199999997,0.988329390652135,0.139087080514059,0,0
"1473",1473,"Latetree",2,3,8,"HalfSample",2,NA,NA,NA,NA,NA,0.980450308673241,0.0124453479482445,-32.873419,-31.966329,-85.212451,-81.309833,NA,NA,NA,NA,NA,1473,1.81417999999999,7.80523600000001,0.769887037109737,0.0989788931731735,0,0
"1474",1474,"Latetree",2,3,8,"Rarelost",2,NA,NA,NA,NA,NA,0.975681820090028,0.00569037383371486,-47.936004,-47.351875,-145.604881,-140.157188,NA,NA,NA,NA,NA,1474,1.16825799999999,10.895386,0.883296568122252,0.027765234245877,0,1
"1475",1475,"Latetree",2,3,8,"Frequentlost",2,NA,NA,NA,NA,NA,0.983046497568767,0.0207294664570769,-42.111194,-40.566364,-104.195096,-103.544925,NA,NA,NA,NA,NA,1475,3.08965999999999,1.300342,0.542934740305102,0.861317503596777,0,0
"1476",1476,"Latetree",2,3,8,"Ecologyloss",2,NA,NA,NA,NA,NA,0.96826862473193,0.00479110188485404,-53.816555,-53.159417,-131.469783,-130.729986,NA,NA,NA,NA,NA,1476,1.31427600000001,1.47959400000002,0.858948783665738,0.830249882502167,0,0
"1477",1477,"Latetree",2,3,8,"horizontal10",2,NA,NA,NA,NA,NA,0.926789341902452,0.00325028936076129,-99.100253,-97.428095,-203.297882,-201.661001,NA,NA,NA,NA,NA,1477,3.34431599999999,3.27376199999998,0.501941542970343,0.513100154109002,0,0
"1478",1478,"Latetree",2,3,8,"horizontalClade10",2,NA,NA,NA,NA,NA,0.846962941242316,0.0022084339763182,-75.430435,-75.107046,-179.628064,-178.466646,NA,NA,NA,NA,NA,1478,0.646778000000012,2.322836,0.957726407114277,0.67661455410899,0,0
"1479",1479,"Latetree",2,3,8,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.952649654241231,0.00349602626154303,-57.750477,-57.494852,-161.948106,-159.913275,NA,NA,NA,NA,NA,1479,0.51124999999999,4.06966199999999,0.972396589922899,0.39666020930936,0,0
"1480",1480,"Latetree",2,3,8,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.940143247556046,0.0038248935336541,-78.33929,-78.221108,-182.53692,-182.056608,NA,NA,NA,NA,NA,1480,0.236364000000009,0.960623999999996,0.993543088206605,0.915706735216031,0,0
"1481",1481,"Latetree",2,3,9,"full",2,NA,NA,NA,NA,NA,0.993115515368521,0.0124573937098954,-57.907079,-53.960122,-162.104708,-160.800899,NA,NA,NA,NA,"Q_moreandslowInEcology1",1481,7.89391400000001,2.607618,0.0955424755777508,0.625474223155056,0,0
"1482",1482,"Latetree",2,3,9,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.993115515368521,0.0124573937098954,-49.607258,-46.857302,-127.052419,-124.197835,NA,NA,NA,NA,NA,1482,5.49991200000001,5.70916800000001,0.239737214904653,0.221946057557503,0,0
"1483",1483,"Latetree",2,3,9,"HalfSample",2,NA,NA,NA,NA,NA,0.989083337469423,0.014637930322376,-37.172033,-34.836666,-88.139389,-86.115259,NA,NA,NA,NA,NA,1483,4.670734,4.04826,0.322780006670267,0.399513966998679,0,0
"1484",1484,"Latetree",2,3,9,"Rarelost",2,NA,NA,NA,NA,NA,0.987193213089726,0.0127188810689435,-44.327505,-41.549287,-128.362534,-126.172878,NA,NA,NA,NA,NA,1484,5.55643600000001,4.37931200000003,0.234813069550298,0.357098749571208,0,0
"1485",1485,"Latetree",2,3,9,"Frequentlost",2,NA,NA,NA,NA,NA,0.995501567169014,0.023557776825233,-45.315328,-41.784883,-114.946833,-113.322919,NA,NA,NA,NA,NA,1485,7.06089,3.247828,0.132705242590875,0.517240719848061,0,0
