"","Tree","Repetition","Sample","pvalue_ecology","pvalue_alternative","pvalue_clade","variance_trait","median_Ecology1","median_Ecology2","median_Alternative1","median_Alternative2","median_CladeA","median_OtherClades","predictor_variable"
"471","Earlytree","3","horizontalnodes","0.444","0.51","0.164","0.596883400793346","0.218381159323286","0.789860275244275","-0.0208955770608711","0.582437380915767","0.0326376941744562","1.00339474055556","simmapattemptEcology"
"472","Earlytree","3","horizontalnodesecology","0.424","0.51","0.152","0.596883400793346","0.218381159323286","0.819260046755541","-0.0208955770608711","0.582437380915767","0.0463786514471778","1.03318732886387","simmapattemptEcology"
"473","Earlytree","3","horizontalneighbor","0.614","0.51","0.234","0.596883400793346","0.296279177183387","0.734191061075707","-0.0208955770608711","0.564764431423087","0.210345906906304","0.956482141424279","simmapattemptEcology"
"474","Earlytree","4","full","0.892","0.904","0.964","0.231621642892442","0.497483708854815","0.439551998801888","0.375147471110194","0.468618719832216","0.391018232089495","0.516067710223722","simmapattemptEcology"
"475","Earlytree","4","quarterloss","0.874","0.904","0.99","0.231621642892442","0.431809883655316","0.440637265576361","0.361090755743748","0.445615826843559","0.389204186476639","0.501309229844319","simmapattemptEcology"
"476","Earlytree","4","halfloss","0.908","0.904","0.962","0.231621642892442","0.538014469688259","0.40663109017278","0.389204186476639","0.467454357530528","0.399707360643734","0.492952970068986","simmapattemptEcology"
"477","Earlytree","4","positiveloss","0.958","0.904","0.992","0.231621642892442","0.364286900189843","0.399707360643734","0.275353933125171","0.398005589052949","0.364286900189843","0.483571261588836","simmapattemptEcology"
"478","Earlytree","4","ecologyloss","0.874","0.904","0.862","0.231621642892442","0.497483708854815","0.439551998801888","0.375147471110194","0.489356512326689","0.384446985141196","0.533979322985061","simmapattemptEcology"
"479","Earlytree","4","horizontal10","0.942","0.904","0.996","0.231621642892442","0.512356730286392","0.440637265576361","0.429493634305271","0.487804734007719","0.434985422578257","0.516067710223722","simmapattemptEcology"
"480","Earlytree","4","horizontal10clade","0.894","0.904","0.934","0.231621642892442","0.467454357530528","0.434392116678304","0.363405512760563","0.44398542158103","0.391018232089495","0.512836355751551","simmapattemptEcology"
"481","Earlytree","4","horizontal10ecology","0.824","0.904","0.9","0.231621642892442","0.497483708854815","0.434392116678304","0.350505516777059","0.457393967558114","0.393888959648534","0.516067710223722","simmapattemptEcology"
"482","Earlytree","4","horizontalnodes","0.888","0.904","0.984","0.231621642892442","0.518819439230736","0.439551998801888","0.375147471110194","0.468618719832216","0.391018232089495","0.516067710223722","simmapattemptEcology"
"483","Earlytree","4","horizontalnodesecology","0.888","0.904","0.88","0.231621642892442","0.497483708854815","0.439551998801888","0.375147471110194","0.468618719832216","0.391018232089495","0.516067710223722","simmapattemptEcology"
"484","Earlytree","4","horizontalneighbor","0.854","0.904","0.892","0.231621642892442","0.467454357530528","0.439551998801888","0.297593168045629","0.468618719832216","0.391018232089495","0.516067710223722","simmapattemptEcology"
"485","Earlytree","5","full","0.548","0.458","0.0600000000000001","0.511613439020707","0.224362919338371","0.74008286934306","-0.0923083086236889","0.640975730565666","-0.106452952210438","0.871238963403668","simmapattemptEcology"
"486","Earlytree","5","quarterloss","0.666","0.458","0.0820000000000001","0.511613439020707","0.263880397490799","0.774162732543941","0.224362919338371","0.659325552726045","-0.0376087820592391","0.851724433169753","simmapattemptEcology"
"487","Earlytree","5","halfloss","0.578","0.458","0.118","0.511613439020707","0.160588152887772","0.735499335540666","-0.0450574217711632","0.471216449353964","-0.28850245076887","0.883181200201527","simmapattemptEcology"
"488","Earlytree","5","positiveloss","0.524","0.458","0.05","0.511613439020707","0.00740702817100075","0.756887285952152","-0.115384032707549","0.490371183501362","-0.196316660385314","0.906568670245457","simmapattemptEcology"
"489","Earlytree","5","ecologyloss","0.484","0.458","0.056","0.511613439020707","0.224362919338371","0.774162732543941","-0.0923083086236889","0.585439682625802","-0.208578650535513","0.901348092074808","simmapattemptEcology"
"490","Earlytree","5","horizontal10","0.608","0.458","0.0940000000000001","0.511613439020707","0.224362919338371","0.747961827094067","-0.0923083086236889","0.648884250920289","-0.0923083086236889","0.871238963403668","simmapattemptEcology"
"491","Earlytree","5","horizontal10clade","0.416","0.458","0.05","0.511613439020707","0.223248928736259","0.735499335540666","-0.0923083086236889","0.616265288360132","-0.106452952210438","0.933578393605331","simmapattemptEcology"
"492","Earlytree","5","horizontal10ecology","0.468","0.458","0.0960000000000001","0.511613439020707","0.224362919338371","0.747961827094067","-0.0923083086236889","0.675795040680748","-0.0923083086236889","0.823107172392353","simmapattemptEcology"
"493","Earlytree","5","horizontalnodes","0.466","0.458","0.028","0.511613439020707","0.224362919338371","0.74008286934306","-0.0923083086236889","0.640975730565666","-0.106452952210438","0.871238963403668","simmapattemptEcology"
"494","Earlytree","5","horizontalnodesecology","0.452","0.458","0.038","0.511613439020707","0.224362919338371","0.907846268673239","-0.0923083086236889","0.640975730565666","-0.106452952210438","1.16955840643933","simmapattemptEcology"
"495","Earlytree","5","horizontalneighbor","0.528","0.458","0.116","0.511613439020707","0.21928055134524","0.74008286934306","-0.0823671985710789","0.610150124831336","-0.0776396516081072","0.819860899635212","simmapattemptEcology"
"496","Earlytree","6","full","0.538","0.524","0.22","0.463629821099461","0.0318872435019023","0.719738763116876","-0.208141381513801","0.586251659046271","-0.125115726177136","0.793678841071241","simmapattemptEcology"
"497","Earlytree","6","quarterloss","0.548","0.524","0.252","0.463629821099461","0.0504008189872802","0.717401963261903","-0.198622453903298","0.609413917691631","-0.152023133750888","0.788857581485624","simmapattemptEcology"
"498","Earlytree","6","halfloss","0.658","0.524","0.366","0.463629821099461","0.0318872435019023","0.647724886175678","-0.232792561152933","0.631769244510601","-0.123660474895832","0.777750858654126","simmapattemptEcology"
"499","Earlytree","6","positiveloss","0.56","0.524","0.246","0.463629821099461","-0.120667417906775","0.717401963261903","-0.219538390027471","0.362221612959977","-0.193306287036653","0.782366627819114","simmapattemptEcology"
"500","Earlytree","6","ecologyloss","0.518","0.524","0.28","0.463629821099461","0.0318872435019023","0.788857581485624","-0.219538390027471","0.542230617440108","-0.160874299173808","0.796840538785399","simmapattemptEcology"
"501","Earlytree","6","horizontal10","0.504","0.524","0.26","0.463629821099461","0.0318872435019023","0.717401963261903","-0.208141381513801","0.544045603664958","-0.120667417906775","0.782366627819114","simmapattemptEcology"
"502","Earlytree","6","horizontal10clade","0.588","0.524","0.216","0.463629821099461","0.00965406271839212","0.717401963261903","-0.208141381513801","0.544045603664958","-0.125115726177136","0.78005874323662","simmapattemptEcology"
"503","Earlytree","6","horizontal10ecology","0.572","0.524","0.296","0.463629821099461","0.0318872435019023","0.744328605260889","-0.208141381513801","0.643655030079971","-0.120667417906775","0.785612104652369","simmapattemptEcology"
"504","Earlytree","6","horizontalnodes","0.56","0.524","0.292","0.463629821099461","0.0800003692805343","0.719738763116876","-0.208141381513801","0.609413917691631","-0.115808219360865","0.793678841071241","simmapattemptEcology"
"505","Earlytree","6","horizontalnodesecology","0.498","0.524","0.22","0.463629821099461","0.0318872435019023","0.719738763116876","-0.208141381513801","0.586251659046271","-0.125115726177136","0.793678841071241","simmapattemptEcology"
"506","Earlytree","6","horizontalneighbor","0.568","0.524","0.404","0.463629821099461","0.0318872435019023","0.719738763116876","-0.0297426239631855","0.516787135550263","-0.0410274171510552","0.762236009213012","simmapattemptEcology"
"507","Earlytree","7","full","0.772","0.68","0.46","0.234565201753185","0.853444456699991","1.00514821415182","0.616107096342035","0.987035577820629","0.702839647925427","1.01566126473888","simmapattemptEcology"
"508","Earlytree","7","quarterloss","0.63","0.68","0.446","0.234565201753185","0.850908644089154","1.01405915961366","0.611336840117632","0.994012606792096","0.686170736437217","1.01983496616093","simmapattemptEcology"
"509","Earlytree","7","halfloss","0.8","0.68","0.618","0.234565201753185","0.900926597924738","1.00971080078543","0.70236368993369","0.988452365279366","0.705749894994265","1.0098200006321","simmapattemptEcology"
"510","Earlytree","7","positiveloss","0.79","0.68","0.548","0.234565201753185","0.853444456699991","0.984925755664748","0.546387490378087","0.951039493003965","0.616082815059658","1.00241289389745","simmapattemptEcology"
"511","Earlytree","7","ecologyloss","0.682","0.68","0.472","0.234565201753185","0.853444456699991","1.01566126473888","0.616107096342035","0.984925755664748","0.655067951344219","1.02906816766629","simmapattemptEcology"
"512","Earlytree","7","horizontal10","0.766","0.68","0.622","0.234565201753185","0.850908644089154","0.98913288601497","0.70236368993369","0.968285463604565","0.707878865292337","1.01386694110373","simmapattemptEcology"
"513","Earlytree","7","horizontal10clade","0.664","0.68","0.492","0.234565201753185","0.853444456699991","0.995705786882408","0.616107096342035","0.984925755664748","0.702839647925427","1.01405915961366","simmapattemptEcology"
"514","Earlytree","7","horizontal10ecology","0.688","0.68","0.608","0.234565201753185","0.853444456699991","0.98913288601497","0.616107096342035","0.984863530789448","0.716590420587929","1.00976540070876","simmapattemptEcology"
"515","Earlytree","7","horizontalnodes","0.67","0.68","0.514","0.234565201753185","0.894335159849417","1.00514821415182","0.616107096342035","0.987468310454016","0.731806301553575","1.01566126473888","simmapattemptEcology"
"516","Earlytree","7","horizontalnodesecology","0.64","0.68","0.472","0.234565201753185","0.853444456699991","1.01395157939018","0.616107096342035","0.992857953117674","0.702839647925427","1.02736635522069","simmapattemptEcology"
"517","Earlytree","7","horizontalneighbor","0.724","0.68","0.436","0.234565201753185","0.853444456699991","0.993396479533564","0.70236368993369","0.984827428350338","0.707878865292337","1.01395157939018","simmapattemptEcology"
"518","Earlytree","8","full","0.772","0.992","0.91","0.152070909973118","0.960622740503982","0.861977850922678","0.778290769260535","0.925730228399697","0.807471155278365","0.99120191385064","simmapattemptEcology"
"519","Earlytree","8","quarterloss","0.988","0.992","0.976","0.152070909973118","0.950566187817692","0.879134078250587","0.85031855640446","0.927938465343601","0.80502442858212","1.0000479420746","simmapattemptEcology"
"520","Earlytree","8","halfloss","0.88","0.992","0.922","0.152070909973118","0.914806288489914","0.860241678896671","0.71406151767614","0.904679989060895","0.785179531350525","0.968987415561624","simmapattemptEcology"
"521","Earlytree","8","positiveloss","0.98","0.992","0.912","0.152070909973118","0.913288537881218","0.80502442858212","0.71406151767614","0.875727308788324","0.764506518766373","0.99120191385064","simmapattemptEcology"
"522","Earlytree","8","ecologyloss","0.968","0.992","0.954","0.152070909973118","0.960622740503982","0.829689393804543","0.808181777792846","0.929165168232364","0.825052607918473","0.983452530107236","simmapattemptEcology"
"523","Earlytree","8","horizontal10","0.912","0.992","0.894","0.152070909973118","0.918795030300597","0.876183265956731","0.778290769260535","0.911070373594717","0.813558428002396","0.983452530107236","simmapattemptEcology"
"524","Earlytree","8","horizontal10clade","0.97","0.992","0.97","0.152070909973118","0.954948367160846","0.853990492587657","0.778290769260535","0.913288537881218","0.807471155278365","0.987659267539839","simmapattemptEcology"
"525","Earlytree","8","horizontal10ecology","0.95","0.992","0.962","0.152070909973118","0.960622740503982","0.853990492587657","0.778290769260535","0.926309742738749","0.813558428002396","0.99120191385064","simmapattemptEcology"
"526","Earlytree","8","horizontalnodes","0.94","0.992","0.972","0.152070909973118","0.975349698205488","0.861977850922678","0.778290769260535","0.925730228399697","0.807471155278365","0.99120191385064","simmapattemptEcology"
"527","Earlytree","8","horizontalnodesecology","0.97","0.992","0.98","0.152070909973118","0.960622740503982","0.873124768170569","0.778290769260535","0.927938465343601","0.807471155278365","0.993757667095392","simmapattemptEcology"
"528","Earlytree","8","horizontalneighbor","0.988","0.992","0.956","0.152070909973118","0.950566187817692","0.853990492587657","0.829250167098653","0.907806257753147","0.825939206805841","0.93572614512579","simmapattemptEcology"
"529","Earlytree","9","full","0.94","0.86","0.838","0.236735518384213","0.578450284865383","0.545421771417636","0.29093982431103","0.55951963296352","0.384028875330946","0.630101902023021","simmapattemptEcology"
"530","Earlytree","9","quarterloss","0.736","0.86","0.93","0.236735518384213","0.396540390358039","0.51813147576281","0.277328854393833","0.565178683012545","0.371517360303852","0.630101902023021","simmapattemptEcology"
"531","Earlytree","9","halfloss","0.906","0.86","0.906","0.236735518384213","0.517551922328089","0.36569337916375","0.277328854393833","0.508573362885904","0.33455899226895","0.658581708092738","simmapattemptEcology"
"532","Earlytree","9","positiveloss","0.816","0.86","0.91","0.236735518384213","0.578450284865383","0.455845227415916","0.261763479021793","0.512492983636475","0.546762110416354","0.420849274723847","simmapattemptEcology"
"533","Earlytree","9","ecologyloss","0.83","0.86","0.688","0.236735518384213","0.578450284865383","0.546214089895179","0.277328854393833","0.576059722610343","0.289995771082467","0.756118802934081","simmapattemptEcology"
"534","Earlytree","9","horizontal10","0.79","0.86","0.918","0.236735518384213","0.578450284865383","0.546214089895179","0.29093982431103","0.566206929464741","0.508573362885904","0.601054084269032","simmapattemptEcology"
"535","Earlytree","9","horizontal10clade","0.82","0.86","0.938","0.236735518384213","0.578450284865383","0.471724954354172","0.304286755990303","0.548716035463891","0.384028875330946","0.578450284865383","simmapattemptEcology"
"536","Earlytree","9","horizontal10ecology","0.754","0.86","0.794","0.236735518384213","0.578450284865383","0.546214089895179","0.29093982431103","0.554994788094639","0.356938143444345","0.63755468733575","simmapattemptEcology"
"537","Earlytree","9","horizontalnodes","0.778","0.86","0.852","0.236735518384213","0.578450284865383","0.545421771417636","0.272077198476339","0.55951963296352","0.384028875330946","0.630101902023021","simmapattemptEcology"
"538","Earlytree","9","horizontalnodesecology","0.812","0.86","0.904","0.236735518384213","0.578450284865383","0.545421771417636","0.29093982431103","0.55951963296352","0.384028875330946","0.630101902023021","simmapattemptEcology"
"539","Earlytree","9","horizontalneighbor","0.818","0.86","0.91","0.236735518384213","0.567235175916937","0.471724954354172","0.277328854393833","0.548716035463891","0.355021610659147","0.5640444778324","simmapattemptEcology"
"540","Earlytree","10","full","0.6","0.624","0.622","0.466436272194134","-0.163347866283402","0.468011116088499","-0.27330862994565","0.328349996886179","-0.189519250052792","0.343699830631389","simmapattemptEcology"
"541","Earlytree","10","quarterloss","0.722","0.624","0.744","0.466436272194134","-0.176696295143585","0.455487601918087","-0.328519684694568","0.277266957060825","-0.190635648263442","0.290360901379978","simmapattemptEcology"
"542","Earlytree","10","halfloss","0.652","0.624","0.746","0.466436272194134","-0.140473492417251","0.363231685980058","-0.36563102103537","0.327755619004286","-0.132522287948095","0.330677180640057","simmapattemptEcology"
"543","Earlytree","10","positiveloss","0.58","0.624","0.522","0.466436272194134","-0.173552566574101","0.455487601918087","-0.328519684694568","0.312648740861124","-0.22095786706288","0.333009223562079","simmapattemptEcology"
"544","Earlytree","10","ecologyloss","0.716","0.624","0.55","0.466436272194134","-0.163347866283402","0.482040434209061","-0.27330862994565","0.28250252639757","-0.221223821023796","0.387343402881429","simmapattemptEcology"
"545","Earlytree","10","horizontal10","0.578","0.624","0.59","0.466436272194134","-0.0646501813407407","0.483780366973612","-0.17831938562598","0.41743061850141","-0.0707967693506666","0.446795939960575","simmapattemptEcology"
"546","Earlytree","10","horizontal10clade","0.654","0.624","0.72","0.466436272194134","-0.163347866283402","0.462839903674744","-0.27330862994565","0.300097780491339","-0.189519250052792","0.312648740861124","simmapattemptEcology"
"547","Earlytree","10","horizontal10ecology","0.548","0.624","0.536","0.466436272194134","-0.163347866283402","0.468011116088499","-0.27330862994565","0.328349996886179","-0.197053621706673","0.41743061850141","simmapattemptEcology"
"548","Earlytree","10","horizontalnodes","0.602","0.624","0.718","0.466436272194134","-0.132522287948095","0.468011116088499","-0.27330862994565","0.41743061850141","-0.0875443549228799","0.343699830631389","simmapattemptEcology"
"549","Earlytree","10","horizontalnodesecology","0.646","0.624","0.504","0.466436272194134","-0.148424696886407","0.468011116088499","-0.27330862994565","0.343699830631389","-0.189519250052792","0.399231193357662","simmapattemptEcology"
"550","Earlytree","10","horizontalneighbor","0.742","0.624","0.682","0.466436272194134","-0.0990271168036685","0.3353412664841","-0.17831938562598","0.298219276362386","-0.132522287948095","0.317577569611489","simmapattemptEcology"
"551","Latetree","1","full","0.938","0.67","0.446","0.321782828225675","0.63225287389567","0.844131386319275","0.491850486244713","0.799312928404789","0.537219298567471","0.895771892599545","simmapattemptEcology"
"552","Latetree","1","quarterloss","0.662","0.67","0.474","0.321782828225675","0.620667975722322","0.846444754048227","0.491850486244713","0.782845366198441","0.543032026382681","0.895771892599545","simmapattemptEcology"
"553","Latetree","1","halfloss","0.698","0.67","0.442","0.321782828225675","0.550913484402639","0.841452152148188","0.468534763396213","0.816369660907593","0.525575807528077","1.0306072806171","simmapattemptEcology"
"554","Latetree","1","positiveloss","0.866","0.67","0.544","0.321782828225675","0.673048733370727","0.844131386319275","0.556338458658242","0.783101391960841","0.506161064988903","0.915063065124183","simmapattemptEcology"
"555","Latetree","1","ecologyloss","0.636","0.67","0.406","0.321782828225675","0.63225287389567","0.84778973007831","0.491850486244713","0.79256466788642","0.519745044303893","0.864008176586671","simmapattemptEcology"
"556","Latetree","1","horizontal10","0.742","0.67","0.402","0.321782828225675","0.63225287389567","0.832786257021536","0.483320531578083","0.752672266203074","0.529190069651193","0.87772587784256","simmapattemptEcology"
"557","Latetree","1","horizontal10clade","0.768","0.67","0.414","0.321782828225675","0.6809843714634","0.791287169666999","0.512544212950402","0.806306733227842","0.537219298567471","0.885205774609632","simmapattemptEcology"
"558","Latetree","1","horizontal10ecology","0.754","0.67","0.372","0.321782828225675","0.63225287389567","0.873000940731669","0.512544212950402","0.806306733227842","0.521205000175148","0.90932305802873","simmapattemptEcology"
"559","Latetree","1","horizontalnodes","0.622","0.67","0.398","0.321782828225675","0.650026846982939","0.844131386319275","0.491850486244713","0.815399701000017","0.543249544142254","0.895771892599545","simmapattemptEcology"
"560","Latetree","1","horizontalnodesecology","0.642","0.67","0.392","0.321782828225675","0.66462033174252","0.855015412441672","0.491850486244713","0.827191902251795","0.537219298567471","0.956020083746932","simmapattemptEcology"
"561","Latetree","1","horizontalneighbor","0.716","0.67","0.48","0.321782828225675","0.650026846982939","0.766875660389471","0.483320531578083","0.774860513293956","0.524089284362636","0.862180610204386","simmapattemptEcology"
"562","Latetree","2","full","0.744","0.876","0.698","0.291915882432851","0.716777000338","0.913641309052423","0.682055982482937","0.810589825065975","0.684300580270669","0.931123345455024","simmapattemptEcology"
"563","Latetree","2","quarterloss","0.992","0.876","0.79","0.291915882432851","0.709228366488963","0.900161023294884","0.674124989376006","0.791684403851946","0.697996416341231","0.900037369430996","simmapattemptEcology"
"564","Latetree","2","halfloss","0.924","0.876","0.792","0.291915882432851","0.750762682887504","0.864746752462858","0.805327570268069","0.816666286367139","0.690800028004329","0.900161023294884","simmapattemptEcology"
"565","Latetree","2","positiveloss","0.894","0.876","0.992","0.291915882432851","0.713002683413482","0.88019876825719","0.726323546867479","0.773128042436607","0.691496968607571","0.900037369430996","simmapattemptEcology"
"566","Latetree","2","ecologyloss","0.904","0.876","0.672","0.291915882432851","0.716777000338","0.95805501719817","0.668713368569733","0.791684403851946","0.684300580270669","0.937039951216519","simmapattemptEcology"
"567","Latetree","2","horizontal10","0.84","0.876","0.788","0.291915882432851","0.719122782379023","0.929308611472815","0.682055982482937","0.821385495615286","0.697996416341231","0.934989015326876","simmapattemptEcology"
"568","Latetree","2","horizontal10clade","0.86","0.876","0.736","0.291915882432851","0.709244585480822","0.879415518301113","0.682055982482937","0.792336342986219","0.684300580270669","0.900037369430996","simmapattemptEcology"
"569","Latetree","2","horizontal10ecology","0.892","0.876","0.788","0.291915882432851","0.716777000338","0.886680737537345","0.682055982482937","0.798069384917025","0.687028172093074","0.920627363486842","simmapattemptEcology"
"570","Latetree","2","horizontalnodes","0.864","0.876","0.724","0.291915882432851","0.726323546867479","0.913641309052423","0.682055982482937","0.821385495615286","0.687028172093074","0.931123345455024","simmapattemptEcology"
"571","Latetree","2","horizontalnodesecology","0.808","0.876","0.728","0.291915882432851","0.709244585480822","0.886680737537345","0.682055982482937","0.798069384917025","0.684300580270669","0.920627363486842","simmapattemptEcology"
"572","Latetree","2","horizontalneighbor","0.96","0.876","0.754","0.291915882432851","0.726323546867479","0.913641309052423","0.730825436245409","0.810589825065975","0.714175574433993","0.920627363486842","simmapattemptEcology"
"573","Latetree","3","full","0.802","0.558","0.156","0.28440595405116","0.349936231974289","0.670326821566229","0.0877247785516338","0.704481763493333","0.18456155126295","0.955150552573","simmapattemptEcology"
"574","Latetree","3","quarterloss","0.578","0.558","0.24","0.28440595405116","0.318144729233393","0.593023304216619","0.0261925027950642","0.623128844319128","0.201955709317449","0.94511360534771","simmapattemptEcology"
"575","Latetree","3","halfloss","0.592","0.558","0.33","0.28440595405116","0.313111314600441","0.749309031000771","-0.0227108988619787","0.74521954318963","0.141452209707208","0.973084677512968","simmapattemptEcology"
"576","Latetree","3","positiveloss","0.61","0.558","0.162","0.28440595405116","0.269189151349283","0.749309031000771","-0.0227108988619787","0.718994069431648","-0.0589618948599846","0.942046544450201","simmapattemptEcology"
"577","Latetree","3","ecologyloss","0.522","0.558","0.212","0.28440595405116","0.349936231974289","0.88810415593545","0.0845633770787566","0.759744857901924","0.139070809155613","0.977767194912146","simmapattemptEcology"
"578","Latetree","3","horizontal10","0.708","0.558","0.216","0.28440595405116","0.368844737954418","0.702773911303956","0.137189456131033","0.704481763493333","0.219408531272956","0.943188457516445","simmapattemptEcology"
"579","Latetree","3","horizontal10clade","0.604","0.558","0.164","0.28440595405116","0.323015736076068","0.624095258381857","0.0877247785516338","0.638979939154314","0.18456155126295","0.946255518413954","simmapattemptEcology"
"580","Latetree","3","horizontal10ecology","0.61","0.558","0.222","0.28440595405116","0.349936231974289","0.593023304216619","0.0877247785516338","0.61783992873648","0.18456155126295","0.920194725742985","simmapattemptEcology"
"581","Latetree","3","horizontalnodes","0.552","0.558","0.212","0.28440595405116","0.455212794598591","0.670326821566229","0.0877247785516338","0.718994069431648","0.219408531272956","0.955150552573","simmapattemptEcology"
"582","Latetree","3","horizontalnodesecology","0.542","0.558","0.21","0.28440595405116","0.349936231974289","0.623128844319128","0.0877247785516338","0.6620957207465","0.18456155126295","0.942046544450201","simmapattemptEcology"
"583","Latetree","3","horizontalneighbor","0.566","0.558","0.2","0.28440595405116","0.323015736076068","0.6130764536027","0.0877247785516338","0.612813733378266","0.193404586394746","0.935375395819627","simmapattemptEcology"
"584","Latetree","4","full","0.666","0.67","0.638","0.359254841595947","0.208242568739549","0.542902968140139","0.164676946855612","0.488850438000421","0.140143922755939","0.513494639244413","simmapattemptEcology"
"585","Latetree","4","quarterloss","0.744","0.67","0.73","0.359254841595947","0.171247781447925","0.524126562291711","0.254118788461977","0.486586251653226","0.149516403151587","0.486801895493689","simmapattemptEcology"
"586","Latetree","4","halfloss","0.942","0.67","0.956","0.359254841595947","0.317626957566201","0.542902968140139","0.52362511141","0.486586251653226","0.313407872022785","0.507697255989256","simmapattemptEcology"
"587","Latetree","4","positiveloss","0.684","0.67","0.574","0.359254841595947","0.152612977241479","0.566789556153065","-0.0979275888911969","0.422845556356093","0.052336391214228","0.487017539334152","simmapattemptEcology"
"588","Latetree","4","ecologyloss","0.684","0.67","0.566","0.359254841595947","0.208242568739549","0.563579126817898","-0.00333456304113363","0.461120094673032","0.104926355389002","0.506783462027059","simmapattemptEcology"
"589","Latetree","4","horizontal10","0.674","0.67","0.726","0.359254841595947","0.182892539889144","0.537163803189113","0.140505555982839","0.486311443675307","0.153269274161912","0.486801895493689","simmapattemptEcology"
"590","Latetree","4","horizontal10clade","0.706","0.67","0.698","0.359254841595947","0.208242568739549","0.537163803189113","0.164676946855612","0.486801895493689","0.140143922755939","0.491776058511976","simmapattemptEcology"
"591","Latetree","4","horizontal10ecology","0.694","0.67","0.514","0.359254841595947","0.208242568739549","0.562990572395652","0.164676946855612","0.488359986182039","0.121820056234736","0.571110766539835","simmapattemptEcology"
"592","Latetree","4","horizontalnodes","0.68","0.67","0.62","0.359254841595947","0.208242568739549","0.542902968140139","0.164676946855612","0.488850438000421","0.140143922755939","0.513494639244413","simmapattemptEcology"
"593","Latetree","4","horizontalnodesecology","0.734","0.67","0.624","0.359254841595947","0.208242568739549","0.584255285495657","0.164676946855612","0.502263137095698","0.140143922755939","0.550077187792382","simmapattemptEcology"
"594","Latetree","4","horizontalneighbor","0.618","0.67","0.63","0.359254841595947","0.208242568739549","0.520205816461767","0.147631397559999","0.474325796685508","0.160395115739071","0.508370197075783","simmapattemptEcology"
"595","Latetree","5","full","0.956","0.726","0.458","0.247822977060781","0.472459783792113","0.64922179551269","0.406891317638213","0.635018129753285","0.377892463097914","0.78660188776954","simmapattemptEcology"
"596","Latetree","5","quarterloss","0.744","0.726","0.614","0.247822977060781","0.464728446917859","0.561876858301025","0.406891317638213","0.546644597243623","0.381237342585161","0.70475263351924","simmapattemptEcology"
"597","Latetree","5","halfloss","0.78","0.726","0.504","0.247822977060781","0.466205459978144","0.629141103030074","0.401047000791432","0.629141103030074","0.373428347220134","0.775238982326234","simmapattemptEcology"
"598","Latetree","5","positiveloss","0.764","0.726","0.584","0.247822977060781","0.512240304394504","0.479559709997622","0.383381522959171","0.501901103631159","0.346893362824578","0.765648088308294","simmapattemptEcology"
"599","Latetree","5","ecologyloss","0.734","0.726","0.488","0.247822977060781","0.472459783792113","0.596115356751633","0.406891317638213","0.560332377723665","0.366688559082351","0.794380562255444","simmapattemptEcology"
"600","Latetree","5","horizontal10","0.768","0.726","0.528","0.247822977060781","0.463079863397627","0.62943910603555","0.406891317638213","0.629141103030074","0.377892463097914","0.777836758536137","simmapattemptEcology"
"601","Latetree","5","horizontal10clade","0.72","0.726","0.47","0.247822977060781","0.472459783792113","0.62943910603555","0.406891317638213","0.629141103030074","0.377892463097914","0.789435925137847","simmapattemptEcology"
"602","Latetree","5","horizontal10ecology","0.824","0.726","0.48","0.247822977060781","0.472459783792113","0.628843100024597","0.406891317638213","0.595817353746157","0.37462904633337","0.708799046813616","simmapattemptEcology"
"603","Latetree","5","horizontalnodes","0.734","0.726","0.398","0.247822977060781","0.472459783792113","0.64922179551269","0.406891317638213","0.635018129753285","0.377892463097914","0.78660188776954","simmapattemptEcology"
"604","Latetree","5","horizontalnodesecology","0.722","0.726","0.534","0.247822977060781","0.472459783792113","0.62943910603555","0.406891317638213","0.629141103030074","0.377892463097914","0.765648088308294","simmapattemptEcology"
"605","Latetree","5","horizontalneighbor","0.744","0.726","0.552","0.247822977060781","0.534930453582097","0.635085719700883","0.406891317638213","0.651192625475575","0.387130345438971","0.758105493549303","simmapattemptEcology"
"606","Latetree","6","full","0.808","0.68","0.402","0.327402409546138","0.702316783135986","0.826075677195086","0.534473633440039","0.775068341893981","0.508046326368809","0.977203028364349","simmapattemptEcology"
"607","Latetree","6","quarterloss","0.736","0.68","0.426","0.327402409546138","0.700271510431289","0.83091774811031","0.48851705845042","0.774077340655533","0.467896795884107","0.952856480298973","simmapattemptEcology"
"608","Latetree","6","halfloss","0.884","0.68","0.524","0.327402409546138","0.716189801287686","0.749200084902512","0.541763530865384","0.752088250463423","0.540370333798441","0.881544176690975","simmapattemptEcology"
"609","Latetree","6","positiveloss","0.77","0.68","0.612","0.327402409546138","0.623213710900602","0.746552153928306","0.481227161025074","0.73955536024863","0.435270586035455","0.84588423993676","simmapattemptEcology"
"610","Latetree","6","ecologyloss","0.626","0.68","0.262","0.327402409546138","0.702316783135986","0.952856480298973","0.435270586035455","0.783656249035529","0.352243593014538","0.999705744630605","simmapattemptEcology"
"611","Latetree","6","horizontal10","0.754","0.68","0.414","0.327402409546138","0.707040190710141","0.83091774811031","0.534473633440039","0.775068341893981","0.533080436373096","0.955495648479062","simmapattemptEcology"
"612","Latetree","6","horizontal10clade","0.634","0.68","0.35","0.327402409546138","0.700565619567242","0.83091774811031","0.534473633440039","0.779424223385937","0.508046326368809","0.970171528527906","simmapattemptEcology"
